"contrast","estimate","p.value","iteration"
"SE - SI",1.49500938636762,1.04300867339591e-05,"5"
"E - I",6.90660069976733,3.78252984489791e-12,"10"
"E - M",6.08352769403288,3.65945052038796e-11,"10"
"E - SE",5.43210497312628,3.39606343047194e-10,"10"
"E - SI",6.82669289068032,4.5923265190595e-12,"10"
"I - M",-0.823073005734448,0.00226385845434041,"10"
"I - SE",-1.47449572664105,1.06317177273052e-06,"10"
"I - SI",-0.0799078090870102,0.994046442851112,"10"
"M - SE",-0.651422720906605,0.0148674239621313,"10"
"M - SI",0.743165196647437,0.00571610473267969,"10"
"SE - SI",1.39458791755404,2.3277794723997e-06,"10"
"E - I",6.96709492010629,3.77409214991076e-12,"11"
"E - M",6.06846185747883,4.1824099739074e-11,"11"
"E - SE",5.38968768745508,4.21436441300216e-10,"11"
"E - SI",6.80832606978275,5.48516787546305e-12,"11"
"I - M",-0.898633062627467,0.00158369587064244,"11"
"I - SE",-1.57740723265122,8.0333207708172e-07,"11"
"I - SI",-0.158768850323547,0.940104469589567,"11"
"M - SE",-0.67877417002375,0.0145264067234308,"11"
"M - SI",0.73986421230392,0.00894821198216345,"11"
"SE - SI",1.41863838232767,3.47098843522797e-06,"11"
"E - I",6.5915126972557,1.19986243163339e-11,"12"
"E - M",5.79433307400298,1.18599574605582e-10,"12"
"E - SE",5.24505740540011,8.096303627525e-10,"12"
"E - SI",6.5472062332841,1.34097177806325e-11,"12"
"I - M",-0.797179623252721,0.00833268955220345,"12"
"I - SE",-1.34645529185558,2.13568517840601e-05,"12"
"I - SI",-0.0443064639716004,0.999591171098378,"12"
"M - SE",-0.549275668602862,0.0966138520633357,"12"
"M - SI",0.752873159281121,0.0131161950213065,"12"
"SE - SI",1.30214882788398,3.27819813595864e-05,"12"
"E - I",7.37708920350609,5.6621374255883e-13,"13"
"E - M",6.58539286432895,4.78439510231965e-12,"13"
"E - SE",5.99435286953163,3.24549276342623e-11,"13"
"E - SI",7.27577446306007,7.25419724290077e-13,"13"
"I - M",-0.791696339177141,9.12157316405038e-05,"13"
"I - SE",-1.38273633397446,1.47806298311792e-08,"13"
"I - SI",-0.101314740446024,0.955152258953605,"13"
"M - SE",-0.59103999479732,0.00222325067712825,"13"
"M - SI",0.690381598731117,0.000465569897016183,"13"
"SE - SI",1.28142159352844,5.05506704273628e-08,"13"
"E - I",8.5052112968164,2.68673971959288e-14,"14"
"E - M",7.93636653139055,7.70494779089859e-14,"14"
"E - SE",7.26316995731356,4.29212221320086e-13,"14"
"E - SI",8.40020292574428,3.13082892944294e-14,"14"
"I - M",-0.568844765425852,9.77935581958356e-07,"14"
"I - SE",-1.24204133950284,3.99236199655206e-13,"14"
"I - SI",-0.105008371072122,0.653886386857197,"14"
"M - SE",-0.673196574076989,3.80379718833979e-08,"14"
"M - SI",0.46383639435373,2.15026478765923e-05,"14"
"SE - SI",1.13703296843072,2.1076473899484e-12,"14"
"E - I",7.0230173463269,1.99484873064648e-12,"15"
"E - M",6.30563844200221,1.44413370151142e-11,"15"
"E - SE",5.65804923740822,1.26667343280928e-10,"15"
"E - SI",6.95535327005286,2.36632935468606e-12,"15"
"I - M",-0.717378904324685,0.00245114853842776,"15"
"I - SE",-1.36496810891868,4.36210646825863e-07,"15"
"I - SI",-0.0676640762740357,0.994810951417502,"15"
"M - SE",-0.647589204593994,0.00526788083950458,"15"
"M - SI",0.64971482805065,0.00608816507713617,"15"
"SE - SI",1.29730403264464,9.33947405745705e-07,"15"
"E - I",8.0578603177997,8.39328606616618e-14,"16"
"E - M",7.18090183358397,6.94333479600573e-13,"16"
"E - SE",6.45475402171495,5.96234173144694e-12,"16"
"E - SI",7.94943525924304,1.06137321154165e-13,"16"
"I - M",-0.876958484215723,1.03987128230454e-06,"16"
"I - SE",-1.60310629608474,1.82884818400453e-11,"16"
"I - SI",-0.108425058556655,0.898203521444772,"16"
"M - SE",-0.726147811869021,9.65353830173488e-06,"16"
"M - SI",0.768533425659068,7.27540004141769e-06,"16"
"SE - SI",1.49468123752809,6.293898735521e-11,"16"
"E - I",8.15994448109699,5.28466159721575e-14,"17"
"E - M",7.61082109374342,1.84074977482851e-13,"17"
"E - SE",6.87388773658584,1.4033219031262e-12,"17"
"E - SI",8.09820389109781,5.99520433297585e-14,"17"
"I - M",-0.54912338735357,2.05463015158225e-05,"17"
"I - SE",-1.28605674451115,5.55777646127353e-12,"17"
"I - SI",-0.0617405899991716,0.958627236806496,"17"
"M - SE",-0.736933357157576,1.31280689208424e-07,"17"
"M - SI",0.487382797354399,0.000103428878517109,"17"
"SE - SI",1.22431615451197,1.41358036387373e-11,"17"
"E - I",6.70523044483956,1.28916877173424e-11,"18"
"E - M",5.79459164235635,1.44880107910694e-10,"18"
"E - SE",5.15237661527181,1.32598920732363e-09,"18"
"E - SI",6.65526120213298,1.4418244376202e-11,"18"
"I - M",-0.910638802483205,0.00611111158547828,"18"
"I - SE",-1.55285382956775,1.03274980571832e-05,"18"
"I - SI",-0.0499692427065801,0.999578988602741,"18"
"M - SE",-0.642215027084548,0.0596802518216928,"18"
"M - SI",0.860669559776625,0.0096327291578816,"18"
"SE - SI",1.50288458686117,1.55600070157469e-05,"18"
"E - I",7.36747245679548,7.096545573404e-13,"19"
"E - M",6.58012828846842,5.48316947401872e-12,"19"
"E - SE",5.86164449853189,5.61970470158712e-11,"19"
"E - SI",7.30201999619248,8.27338197950667e-13,"19"
"I - M",-0.787344168327063,0.000418602556093606,"19"
"I - SE",-1.50582795826359,2.27529659557746e-08,"19"
"I - SI",-0.0654524606030042,0.994441156595119,"19"
"M - SE",-0.718483789936523,0.000712206834673323,"19"
"M - SI",0.721891707724059,0.00106263527624084,"19"
"SE - SI",1.44037549766058,4.52303352549421e-08,"19"
"E - I",7.28235371110232,1.4388490399142e-12,"20"
"E - M",6.27637648300922,1.83049131408097e-11,"20"
"E - SE",5.59759336985734,1.76610503999086e-10,"20"
"E - SI",7.10046943165636,2.15072404330385e-12,"20"
"I - M",-1.0059772280931,0.000188752783152002,"20"
"I - SE",-1.68476034124497,8.16065621744855e-08,"20"
"I - SI",-0.181884279445958,0.889770230431737,"20"
"M - SE",-0.678783113151872,0.0063272564391359,"20"
"M - SI",0.824092948647142,0.00154132601874346,"20"
"SE - SI",1.50287606179901,4.12923485404448e-07,"20"
"E - I",5.95982205511835,2.98604474480157e-10,"21"
"E - M",5.0954734298371,4.23457735543309e-09,"21"
"E - SE",4.53666896214413,3.1632324315467e-08,"21"
"E - SI",5.86790031161892,3.63870711339587e-10,"21"
"I - M",-0.864348625281242,0.0653962850798001,"21"
"I - SE",-1.42315309297422,0.00111297863562032,"21"
"I - SI",-0.0919217434994275,0.998046890365237,"21"
"M - SE",-0.558804467692975,0.381389041538409,"21"
"M - SI",0.772426881781815,0.114179072520926,"21"
"SE - SI",1.33123134947479,0.00208405403227485,"21"
"E - I",7.78223972681956,1.61648472385423e-13,"22"
"E - M",7.031202229363,1.0786926907258e-12,"22"
"E - SE",6.37789715745,7.777778421314e-12,"22"
"E - SI",7.62882798478324,2.31814567541733e-13,"22"
"I - M",-0.751037497456557,1.63052694702737e-05,"22"
"I - SE",-1.40434256936956,3.7493874671668e-10,"22"
"I - SI",-0.153411742036322,0.721783237527905,"22"
"M - SE",-0.653305071913008,7.22587573428468e-05,"22"
"M - SI",0.597625755420235,0.000306064544651874,"22"
"SE - SI",1.25093082733324,2.75417011419421e-09,"22"
"E - I",6.60298890332822,2.37323494189923e-11,"23"
"E - M",5.60762006697223,3.2014524364854e-10,"23"
"E - SE",4.95723418335104,3.22213056236365e-09,"23"
"E - SI",6.43759194614366,3.43587380768895e-11,"23"
"I - M",-0.995368836355993,0.0052720581545399,"23"
"I - SE",-1.64575471997718,1.37582330906882e-05,"23"
"I - SI",-0.165396957184562,0.96838316727814,"23"
"M - SE",-0.65038588362119,0.0826018509820725,"23"
"M - SI",0.829971879171431,0.0212045247927594,"23"
"SE - SI",1.48035776279262,4.99399823808977e-05,"23"
"E - I",7.93658014796216,8.65973959207622e-14,"24"
"E - M",7.36654669603869,3.55049323275125e-13,"24"
"E - SE",6.72377446813185,2.23887575145909e-12,"24"
"E - SI",7.86108982285373,1.03028696685215e-13,"24"
"I - M",-0.570033451923469,1.54701054616568e-05,"24"
"I - SE",-1.21280567983031,3.04265501682721e-11,"24"
"I - SI",-0.0754903251084293,0.91969651099462,"24"
"M - SE",-0.642772227906845,2.44348186606569e-06,"24"
"M - SI",0.49454312681504,0.000108968504655804,"24"
"SE - SI",1.13731535472188,1.04559472191568e-10,"24"
"E - I",7.1543653274918,1.3855583347322e-12,"25"
"E - M",6.26283988951113,1.60720325936836e-11,"25"
"E - SE",5.65611467100098,1.25325749777971e-10,"25"
"E - SI",6.98120388415103,2.12585504755225e-12,"25"
"I - M",-0.891525437980668,0.00017036638326251,"25"
"I - SE",-1.49825065649082,7.51368323115287e-08,"25"
"I - SI",-0.173161443340768,0.84932519536255,"25"
"M - SE",-0.606725218510152,0.0081325541566003,"25"
"M - SI",0.7183639946399,0.00180738916213552,"25"
"SE - SI",1.32508921315005,4.90937876351794e-07,"25"
"E - I",7.26550820249068,7.26307902709777e-13,"26"
"E - M",6.64953336314568,3.86979337463345e-12,"26"
"E - SE",6.05364360715713,2.61741739393528e-11,"26"
"E - SI",7.17300448056285,9.21263065833955e-13,"26"
"I - M",-0.615974839345,0.00139190245995124,"26"
"I - SE",-1.21186459533355,9.9760586236286e-08,"26"
"I - SI",-0.0925037219278373,0.963470620583514,"26"
"M - SE",-0.595889755988551,0.00170403882919845,"26"
"M - SI",0.523471117417163,0.00668464469376684,"26"
"SE - SI",1.11936087340571,3.61239958168724e-07,"26"
"E - I",8.28357330945542,4.17443857259059e-14,"27"
"E - M",7.64707734975236,1.68531855138099e-13,"27"
"E - SE",6.90553200405574,1.28164145962728e-12,"27"
"E - SI",8.16981795933645,5.19584375524573e-14,"27"
"I - M",-0.636495959703056,2.62502867431902e-06,"27"
"I - SE",-1.37804130539967,1.73039360618077e-12,"27"
"I - SI",-0.113755350118973,0.73132060922908,"27"
"M - SE",-0.741545345696619,1.29202091914138e-07,"27"
"M - SI",0.522740609584083,4.48175641026838e-05,"27"
"SE - SI",1.2642859552807,8.59379234441349e-12,"27"
"E - I",6.17667416278922,1.64661395629651e-10,"28"
"E - M",5.18470413884384,2.65812549749e-09,"28"
"E - SE",4.52461769160297,2.96059727844522e-08,"28"
"E - SI",6.07297305357988,2.02516226011085e-10,"28"
"I - M",-0.991970023945385,0.0240146847973043,"28"
"I - SE",-1.65205647118625,0.000163122542149452,"28"
"I - SI",-0.103701109209346,0.996922038171475,"28"
"M - SE",-0.660086447240867,0.203132713498087,"28"
"M - SI",0.88826891473604,0.0475371098570411,"28"
"SE - SI",1.54835536197691,0.00032303001077727,"28"
"E - I",6.32423556392013,6.03279648458965e-11,"29"
"E - M",5.39342173663723,8.33035307401531e-10,"29"
"E - SE",4.82357669037646,6.43258268873126e-09,"29"
"E - SI",6.16456637210858,8.66797744691894e-11,"29"
"I - M",-0.930813827282903,0.0154282695292821,"29"
"I - SE",-1.50065887354367,0.000110537620204632,"29"
"I - SI",-0.159669191811555,0.97540006557248,"29"
"M - SE",-0.569845046260771,0.21876539409127,"29"
"M - SI",0.771144635471348,0.0523800442052511,"29"
"SE - SI",1.34098968173212,0.000381936793030779,"29"
"E - I",8.16271420352536,5.10702591327572e-14,"30"
"E - M",7.52514272949306,2.23598917159507e-13,"30"
"E - SE",6.93095741732995,1.16062714994314e-12,"30"
"E - SI",8.08191907382705,5.99520433297585e-14,"30"
"I - M",-0.637571474032296,8.93219556430402e-07,"30"
"I - SE",-1.23175678619541,4.98201480070293e-12,"30"
"I - SI",-0.0807951296983038,0.877149107723789,"30"
"M - SE",-0.594185312163114,2.41254057009588e-06,"30"
"M - SI",0.556776344333993,7.22036210010213e-06,"30"
"SE - SI",1.15096165649711,1.82285297967155e-11,"30"
"E - I",7.57916092336628,3.37063710276198e-13,"31"
"E - M",6.7047103453555,3.25806048806498e-12,"31"
"E - SE",6.07462357081796,2.41884290375083e-11,"31"
"E - SI",7.49948768613347,4.07229805432507e-13,"31"
"I - M",-0.874450578010778,2.05891258592272e-05,"31"
"I - SE",-1.50453735254832,2.52897258690155e-09,"31"
"I - SI",-0.0796732372328135,0.98172686392784,"31"
"M - SE",-0.630086774537546,0.000828760128776418,"31"
"M - SI",0.794777340777965,7.15325117178756e-05,"31"
"SE - SI",1.42486411531551,6.18932094464952e-09,"31"
"E - I",7.46950160405384,4.42534897615587e-13,"32"
"E - M",6.67701221930292,3.59112739545253e-12,"32"
"E - SE",6.07894790749643,2.41604514172877e-11,"32"
"E - SI",7.33020182366099,6.24167384444263e-13,"32"
"I - M",-0.792489384750923,7.67341221726836e-05,"32"
"I - SE",-1.39055369655741,1.06423720946935e-08,"32"
"I - SI",-0.139299780392852,0.867493530081631,"32"
"M - SE",-0.598064311806486,0.00163471734359999,"32"
"M - SI",0.653189604358071,0.000770007045191812,"32"
"SE - SI",1.25125391616456,6.16397444197503e-08,"32"
"E - I",6.97572980780808,2.89346324677808e-12,"33"
"E - M",6.12002495800014,3.02937674945269e-11,"33"
"E - SE",5.48060811550373,2.70184541406593e-10,"33"
"E - SI",6.86836161892805,3.76143560743003e-12,"33"
"I - M",-0.855704849807938,0.00104526670142002,"33"
"I - SE",-1.49512169230435,4.95449684501104e-07,"33"
"I - SI",-0.107368188880026,0.979810025208666,"33"
"M - SE",-0.639416842496413,0.0128229812347188,"33"
"M - SI",0.748336660927913,0.00383042324065941,"33"
"SE - SI",1.38775350342433,1.45420461550305e-06,"33"
"E - I",8.33941162120723,3.86357612569554e-14,"34"
"E - M",7.50579676455537,2.4535928844216e-13,"34"
"E - SE",6.83545072633498,1.59650070941098e-12,"34"
"E - SI",8.16952859611338,5.30686605770825e-14,"34"
"I - M",-0.833614856651861,4.6209611248571e-08,"34"
"I - SE",-1.50396089487225,5.95523630408934e-13,"34"
"I - SI",-0.169883025093847,0.411330149281539,"34"
"M - SE",-0.670346038220389,1.02015347702711e-06,"34"
"M - SI",0.663731831558014,1.7661524190915e-06,"34"
"SE - SI",1.3340778697784,4.98667773740635e-12,"34"
"E - I",7.91308640831725,1.19459997449667e-13,"35"
"E - M",7.18822574073592,6.94999613415348e-13,"35"
"E - SE",6.40279406714221,7.13940018215453e-12,"35"
"E - SI",7.77974711117153,1.61426427780498e-13,"35"
"I - M",-0.724860667581336,3.17588759352061e-05,"35"
"I - SE",-1.51029234117505,1.00970121152955e-10,"35"
"I - SI",-0.133339297145727,0.820469370445074,"35"
"M - SE",-0.785431673593711,4.6203792350985e-06,"35"
"M - SI",0.591521370435609,0.000396936018422944,"35"
"SE - SI",1.37695304402932,4.96154228812884e-10,"35"
"E - I",6.27357010471718,1.30645494422765e-10,"36"
"E - M",5.26250559816003,2.09321782129734e-09,"36"
"E - SE",4.65089178565752,1.79983221659796e-08,"36"
"E - SI",6.14048464741852,1.67718061661049e-10,"36"
"I - M",-1.01106450655715,0.0223731813254421,"36"
"I - SE",-1.62267831905965,0.000208984756817854,"36"
"I - SI",-0.133085457298662,0.99224342129473,"36"
"M - SE",-0.611613812502505,0.261450786680287,"36"
"M - SI",0.877979049258487,0.0529656123537788,"36"
"SE - SI",1.48959286176099,0.000498828175969468,"36"
"E - I",6.66903871152068,3.11690673271414e-11,"37"
"E - M",5.50639112376093,5.85544279729788e-10,"37"
"E - SE",4.7789459955606,7.73189179348321e-09,"37"
"E - SI",6.51122420919677,4.15183443180922e-11,"37"
"I - M",-1.16264758775975,0.00308753945073847,"37"
"I - SE",-1.89009271596007,7.51865483417102e-06,"37"
"I - SI",-0.157814502323908,0.981455149862344,"37"
"M - SE",-0.727445128200327,0.0717456557793101,"37"
"M - SI",1.00483308543584,0.00993107766243595,"37"
"SE - SI",1.73227821363617,2.04962995470348e-05,"37"
"E - I",7.97290456729677,9.72555369571637e-14,"38"
"E - M",7.15417579935757,7.27418125734403e-13,"38"
"E - SE",6.47424738492695,5.47695222508082e-12,"38"
"E - SI",7.76154430999596,1.56985535681997e-13,"38"
"I - M",-0.818728767939201,1.83366762163129e-06,"38"
"I - SE",-1.49865718236982,3.5127234454535e-11,"38"
"I - SI",-0.211360257300811,0.387256843795605,"38"
"M - SE",-0.679928414430618,1.78415557904321e-05,"38"
"M - SI",0.60736851063839,0.000117049293721916,"38"
"SE - SI",1.28729692506901,5.26799492917007e-10,"38"
"E - I",7.34794744900508,6.0196292395176e-13,"39"
"E - M",6.67208506706527,3.66084940139899e-12,"39"
"E - SE",6.0398903654678,2.76358935735743e-11,"39"
"E - SI",7.25043628716613,7.68496377645533e-13,"39"
"I - M",-0.67586238193981,0.000610933966310956,"39"
"I - SE",-1.30805708353727,3.44532665730313e-08,"39"
"I - SI",-0.0975111618389519,0.959724164063157,"39"
"M - SE",-0.632194701597465,0.000991540155922177,"39"
"M - SI",0.578351220100858,0.00308101916430936,"39"
"SE - SI",1.21054592169832,1.2182528319471e-07,"39"
"E - I",6.92008173787718,3.04667402417635e-12,"40"
"E - M",6.13977820258098,2.71276334729009e-11,"40"
"E - SE",5.56441683288304,1.92364124629307e-10,"40"
"E - SI",6.81323977722099,4.00768307429189e-12,"40"
"I - M",-0.780303535296203,0.00188918486133471,"40"
"I - SE",-1.35566490499414,1.31031177452723e-06,"40"
"I - SI",-0.106841960656193,0.976703472067241,"40"
"M - SE",-0.575361369697939,0.0232341510991155,"40"
"M - SI",0.67346157464001,0.00733408839348448,"40"
"SE - SI",1.24882294433795,4.30173161081182e-06,"40"
"E - I",7.66787643003536,2.5113244817021e-13,"41"
"E - M",6.82339099829495,2.17403872682098e-12,"41"
"E - SE",6.14524734721079,1.82511783464179e-11,"41"
"E - SI",7.54909737954816,3.30624416733372e-13,"41"
"I - M",-0.844485431740409,1.69991651334245e-05,"41"
"I - SE",-1.52262908282456,8.32603430644951e-10,"41"
"I - SI",-0.118779050487199,0.911177190614197,"41"
"M - SE",-0.678143651084154,0.000191876336317454,"41"
"M - SI",0.72570638125321,0.000119078714619469,"41"
"SE - SI",1.40385003233736,3.13988512967711e-09,"41"
"E - I",7.04956733594346,2.11231032665182e-12,"42"
"E - M",6.16344192536974,2.42410536088755e-11,"42"
"E - SE",5.54232345209166,2.03194794323736e-10,"42"
"E - SI",6.96681505574909,2.58104648764856e-12,"42"
"I - M",-0.88612541057372,0.000394298906616686,"42"
"I - SE",-1.50724388385181,1.98670189743844e-07,"42"
"I - SI",-0.0827522801943692,0.99097178093633,"42"
"M - SE",-0.621118473278089,0.0111038470522216,"42"
"M - SI",0.803373130379351,0.00112436648512126,"42"
"SE - SI",1.42449160365744,4.58519307078298e-07,"42"
"E - I",6.60208163819226,2.35207409104987e-11,"43"
"E - M",5.63485363096336,2.9073410345859e-10,"43"
"E - SE",4.90293052130037,3.95852006729314e-09,"43"
"E - SI",6.42083913515882,3.47322171023734e-11,"43"
"I - M",-0.967228007228895,0.00659215160258564,"43"
"I - SE",-1.69915111689188,8.4026994352504e-06,"43"
"I - SI",-0.181242503033434,0.95493747813967,"43"
"M - SE",-0.731923109662986,0.0407841802076629,"43"
"M - SI",0.785985504195462,0.0298135955421523,"43"
"SE - SI",1.51790861385845,3.31805273569019e-05,"43"
"E - I",7.1128536834426,1.33248967415511e-12,"44"
"E - M",6.38219058638739,1.02238217891681e-11,"44"
"E - SE",5.79369763265322,7.21624981991908e-11,"44"
"E - SI",6.98856706659893,1.82920345537241e-12,"44"
"I - M",-0.730663097055211,0.000909077043106277,"44"
"I - SE",-1.31915605078938,2.22133723970508e-07,"44"
"I - SI",-0.12428661684367,0.9349656377456,"44"
"M - SE",-0.58849295373417,0.00689561238662162,"44"
"M - SI",0.606376480211541,0.00561703216750042,"44"
"SE - SI",1.19486943394571,1.0081387623595e-06,"44"
"E - I",7.34420305592507,6.55031584528842e-13,"45"
"E - M",6.63203450841028,4.32298641328543e-12,"45"
"E - SE",5.99216039409443,3.37132544103724e-11,"45"
"E - SI",7.3011630066558,7.27418125734403e-13,"45"
"I - M",-0.712168547514788,0.000562084054818723,"45"
"I - SE",-1.35204266183064,4.17325560775339e-08,"45"
"I - SI",-0.0430400492692691,0.998495810716125,"45"
"M - SE",-0.639874114315852,0.00130417971369068,"45"
"M - SI",0.669128498245519,0.00110072160732422,"45"
"SE - SI",1.30900261256137,6.98011172195478e-08,"45"
"E - I",7.52583964566532,4.54747350886464e-13,"46"
"E - M",6.68152652165858,3.8657965717448e-12,"46"
"E - SE",5.95862128078222,3.88835630360518e-11,"46"
"E - SI",7.38452393563977,6.28608276542764e-13,"46"
"I - M",-0.844313124006738,0.000115739555060057,"46"
"I - SE",-1.56721836488309,6.10905215303603e-09,"46"
"I - SI",-0.141315710025541,0.900534771128846,"46"
"M - SE",-0.722905240876354,0.000408202499365351,"46"
"M - SI",0.702997413981197,0.000908687044477996,"46"
"SE - SI",1.42590265485755,2.65208952576756e-08,"46"
"E - I",6.18270332247768,7.58901830266723e-11,"47"
"E - M",5.35710314515358,8.94758156455566e-10,"47"
"E - SE",4.78882028812419,7.09409020416274e-09,"47"
"E - SI",6.12436897572436,8.7504226087276e-11,"47"
"I - M",-0.825600177324102,0.0295725372947934,"47"
"I - SE",-1.39388303435349,0.000199461926120748,"47"
"I - SI",-0.0583343467533188,0.99940195895408,"47"
"M - SE",-0.568282857029383,0.212326351588218,"47"
"M - SI",0.767265830570783,0.0468275286027525,"47"
"SE - SI",1.33554868760017,0.000321459812489766,"47"
"E - I",6.93499493233686,3.60200758109386e-12,"48"
"E - M",6.11358507200585,3.34325900297472e-11,"48"
"E - SE",5.44021895470389,3.31628724481448e-10,"48"
"E - SI",6.84971292537912,4.40736336315695e-12,"48"
"I - M",-0.821409860331008,0.00241431864852859,"48"
"I - SE",-1.49477597763297,9.00156284511233e-07,"48"
"I - SI",-0.0852820069577387,0.992577773706982,"48"
"M - SE",-0.673366117301963,0.0111798101345369,"48"
"M - SI",0.73612785337327,0.00641559198984976,"48"
"SE - SI",1.40949397067523,2.04321816077435e-06,"48"
"E - I",6.92195536568609,4.52127224548349e-12,"49"
"E - M",6.03165630587891,4.80813167058614e-11,"49"
"E - SE",5.37978972877112,4.45552927885728e-10,"49"
"E - SI",6.78480344844679,6.2192473393452e-12,"49"
"I - M",-0.890299059807177,0.00203736100566543,"49"
"I - SE",-1.54216563691497,1.44634188325998e-06,"49"
"I - SI",-0.137151917239299,0.96646973491867,"49"
"M - SE",-0.651866577107793,0.0213260872064924,"49"
"M - SI",0.753147142567878,0.0088218324967686,"49"
"SE - SI",1.40501371967567,5.08991431136252e-06,"49"
"E - I",7.39950102451628,4.48086012738713e-13,"50"
"E - M",6.79236374009522,2.29416485808542e-12,"50"
"E - SE",6.16306911819664,1.66773261867093e-11,"50"
"E - SI",7.30387000527221,5.70876679262255e-13,"50"
"I - M",-0.607137284421065,0.000589781823698843,"50"
"I - SE",-1.23643190631964,1.38073259492444e-08,"50"
"I - SI",-0.0956310192440757,0.942916438093647,"50"
"M - SE",-0.629294621898576,0.000346717143974162,"50"
"M - SI",0.511506265176989,0.00352992393641138,"50"
"SE - SI",1.14080088707557,5.39804665411481e-08,"50"
"E - I",6.99789589144388,2.30526708833168e-12,"100"
"E - M",6.25586252237524,1.77786674271374e-11,"100"
"E - SE",5.61923857615002,1.512914238333e-10,"100"
"E - SI",6.90303531536748,2.91300317201149e-12,"100"
"I - M",-0.74203336906864,0.00241715409877941,"100"
"I - SE",-1.37865731529386,6.29576077493255e-07,"100"
"I - SI",-0.0948605760764005,0.983454560700436,"100"
"M - SE",-0.63662394622522,0.00803990145128808,"100"
"M - SI",0.647172792992239,0.00819336896020606,"100"
"SE - SI",1.28379673921746,1.76738421575617e-06,"100"
"E - I",7.49685261431433,5.19140286314723e-13,"101"
"E - M",6.68363559976076,4.01323418941502e-12,"101"
"E - SE",5.90759457949999,4.77538009135969e-11,"101"
"E - SI",7.43651274697357,5.95079541199084e-13,"101"
"I - M",-0.813217014553572,0.000284415026424734,"101"
"I - SE",-1.58925803481434,8.22923273968712e-09,"101"
"I - SI",-0.0603398673407609,0.996051738482857,"101"
"M - SE",-0.776041020260767,0.000246316382964906,"101"
"M - SI",0.752877147212811,0.000664001225112121,"101"
"SE - SI",1.52891816747358,1.49196983656452e-08,"101"
"E - I",6.54236532897523,2.18871587520653e-11,"102"
"E - M",5.7361227702023,1.92507787488694e-10,"102"
"E - SE",5.10392425777308,1.70676062172248e-09,"102"
"E - SI",6.46703699078748,2.60500510051997e-11,"102"
"I - M",-0.806242558772927,0.0210457550140543,"102"
"I - SE",-1.43844107120215,4.53408632580254e-05,"102"
"I - SI",-0.0753283381877461,0.998017353464661,"102"
"M - SE",-0.632198512429222,0.0801670998685746,"102"
"M - SI",0.730914220585181,0.03997577390329,"102"
"SE - SI",1.3631127330144,8.58326558783595e-05,"102"
"E - I",6.70136893497175,1.6574297490024e-11,"103"
