"iteration","chisqr_man","chisqr_ser","pval_man","pval_ser"
1,38.7628991365961,51.6577060268972,7.79791451380923e-08,2.18498683794781e-09
2,40.5829261865555,55.4206736319388,3.27895196774117e-08,3.81177067198627e-10
3,17.2799225053924,22.4832596313931,0.00170524895624712,0.000989370861764239
4,11.93015228491,20.1469571678614,0.017878299802054,0.00260741016398288
5,17.9560724177248,21.6354130904085,0.0012587326336132,0.00140949897139573
6,27.27332433884,36.8524409832699,1.75030977087065e-05,1.88143859491752e-06
7,22.483960744979,29.628923602461,0.000160517222901347,4.62352132605378e-05
8,9.92118389306474,16.4537009283961,0.0417764644065858,0.0115152332695816
9,18.0665532986602,21.8401491883939,0.00119767941432855,0.0012943317983214
10,12.9441708795172,21.6783074480436,0.0115518312564489,0.00138456743110362
11,14.8247346275098,24.5939255919262,0.0050788806232869,0.000405902002343939
12,17.9227494110244,23.7217676479397,0.00127774353398513,0.000587506964581786
13,14.7315553463687,24.3769097370057,0.00529163305045726,0.000445111556373766
14,17.6906613473043,28.600815961286,0.00141824742958213,7.2383394804677e-05
15,17.5441266193604,24.7068742936272,0.00151470333508163,0.000386861315666059
16,21.1948588685853,29.4824174411121,0.000289705415111313,4.9291238498722e-05
17,38.4477901774966,51.6879159600449,9.05801938919524e-08,2.15465148030709e-09
18,20.8187225577524,27.2132912335407,0.000343979981487862,0.000132071978183709
19,16.6502281945285,30.3468328373051,0.00225997190729041,3.3767556211031e-05
20,30.1968742855226,39.6493928889035,4.4628858600395e-06,5.33791168277332e-07
21,15.0845994743927,23.3254932620483,0.00452893042979522,0.000694479482860717
22,36.9001589870005,52.7315772208576,1.88865949322848e-07,1.32876741386992e-09
23,17.4112847907306,19.4970534377029,0.00160772524762683,0.00340157045600609
24,35.5268961009731,45.7888775608806,3.62030517641489e-07,3.26133371004384e-08
25,13.3082338471912,14.3429805477074,0.00986390385166058,0.0260309300297594
26,22.6213788562652,30.2504952505697,0.000150699693832477,3.52239630292479e-05
27,40.189787329163,54.0001390942702,3.95435729720299e-08,7.37667416100325e-10
28,23.1991356884206,29.7513432474604,0.000115538664214144,4.38260012550548e-05
29,10.8079705373759,17.7216540922934,0.0288090768271441,0.00696677822559538
30,37.243469048234,66.3840192461078,1.60479975087685e-07,2.24948942962453e-12
31,14.1590765327048,20.1062733918458,0.00680427940344315,0.0026513044959615
32,30.7515382764879,40.1122507613991,3.44025009374598e-06,4.32953034466904e-07
33,22.3680286392132,28.7075582531434,0.000169291321919718,6.90990200217017e-05
34,22.5449374141487,35.5783660140745,0.000156084930907412,3.32866600251888e-06
35,14.8938210265241,24.1980713053745,0.00492658239010184,0.000480206422411028
36,11.326974732631,20.9390202803478,0.0231249214988688,0.0018814736900446
37,11.0708185917855,17.8762823804364,0.0257795349857508,0.00654892471494057
38,33.2491435192879,42.6742460843902,1.06208382333432e-06,1.35300446955721e-07
39,27.7128052028227,38.1040860658613,1.42611474842891e-05,1.07193603035285e-06
40,25.1470896414534,32.3729294688828,4.69972176858862e-05,1.38394434566744e-05
41,13.2085357320145,22.5704599029788,0.010300547652496,0.000953875104553702
42,20.4627440286133,25.8814277800181,0.000404579994738963,0.00023425471617385
43,13.381764683835,18.4423982081691,0.0095535083437797,0.0052166902428244
44,29.8899997355839,40.2233211578826,5.15339634791411e-06,4.11722779900954e-07
45,29.1253466072763,39.5469672504462,7.37217342582031e-06,5.59086577755145e-07
46,31.6021224217649,41.2674604156682,2.30686947275346e-06,2.5647474469959e-07
47,15.9904361918993,16.6858201386346,0.00303202373675496,0.0105099720336441
48,24.8432392404045,31.1456923453309,5.4095864928261e-05,2.37761418509707e-05
49,23.1876296995046,36.2504734684607,0.000116152213548466,2.46421759667854e-06
50,9.7157033885834,22.0824366571315,0.0454988256618253,0.00116991877915336
51,9.9665385617491,15.7189167083898,0.0409951234411326,0.0153448666993143
52,41.3204677278456,56.6606805289332,2.30694679979585e-08,2.13992376686638e-10
53,22.5912661188629,30.1034615435447,0.000152798744802063,3.7567509446527e-05
54,36.6570601630467,48.5652758773019,2.11943133901148e-07,9.10915313828851e-09
55,25.8248798385628,46.3612529193425,3.43243164296085e-05,2.50858643153734e-08
56,26.3876361991888,45.7111992220497,2.64299802956948e-05,3.37949926260775e-08
57,20.7619388804051,26.4216400699901,0.000353005532953116,0.000185766443479679
58,31.4458074430647,42.0686225178595,2.48279786729666e-06,1.78228537900415e-07
59,6.03147199251618,14.8742046853055,0.196810222126534,0.0212580109798448
60,12.6153849244121,16.820822644211,0.0133163202848948,0.00996480247540133
61,19.8305409792383,24.6431517258726,0.000539370565094003,0.00039749269771946
62,14.4298673917048,15.7403455214801,0.00604224277554599,0.0152176130340747
63,33.5163017791743,45.2567162969994,9.36322120330645e-07,4.16143589122895e-08
64,8.23162426064186,19.6130039133988,0.0834526420362727,0.00324439448439229
65,15.7438339503217,26.4229064192508,0.00338288601495674,0.000185665320432504
66,13.3753991367679,22.246687161459,0.00957999723642043,0.00109232774386349
67,20.4895535096305,25.9481312212351,0.000399669332118061,0.000227650601909603
68,20.63543483742,28.6277255505102,0.000373965127182722,7.15411372877112e-05
69,17.666913970464,27.9912151358808,0.00143345676167164,9.432135837571e-05
70,19.071639403861,24.5591145666474,0.000760876994211246,0.00041195426618653
71,17.7491868068262,31.0632307361224,0.00138144079817646,2.46542586740369e-05
72,14.2314426720132,24.0609193693341,0.00659186972097304,0.000508952801656896
73,24.6438690179786,31.6544697324749,5.9322457066287e-05,1.90040346656424e-05
74,18.8487640516531,25.2647187454113,0.000841575743740851,0.000304985178706879
75,12.3823893962245,21.054559611503,0.014723103105368,0.00179366062332579
76,15.1961552171581,25.5331762111884,0.00431120011705695,0.000271925172231983
77,19.3622458333118,24.6087937515202,0.000667050404030675,0.000403343777194851
78,16.0598188691433,22.4043126288822,0.00293993708774372,0.0010226230525949
79,21.1248787017574,26.8393305264062,0.000299116480548494,0.00015519490965075
80,10.5930105803905,14.3930824540868,0.0315396269122577,0.0255405239042725
81,25.7639437277415,32.4523023958075,3.53087110059182e-05,1.33622525704999e-05
82,43.1548620444011,58.7709779542352,9.60982098413849e-09,7.99497079157263e-11
83,11.9717224176927,18.2331156947626,0.0175627880657783,0.00567528434400906
84,39.7397419883374,52.8137859398662,4.89941734789257e-08,1.27908530206735e-09
85,18.0051099717177,29.3209946878813,0.00123126346818163,5.28902014247505e-05
86,28.1556464697655,38.8535929297069,1.15989239099167e-05,7.64644582666661e-07
