"iteration","chisqr_man","chisqr_ser","pval_man","pval_ser"
"1",358.435857873646,24.8827168804708,2.64508966779849e-76,0.000358955144176006
"2",331.545064066579,8.19051174038783,1.69055229377686e-70,0.224475610203334
"3",310.33610554344,11.1796020426321,6.38209271076263e-66,0.0829817081317474
"4",309.974365682412,15.8927372495967,7.638544992249e-66,0.0143414167434807
"5",225.500497492074,1.82178455782084,1.22783919111635e-47,0.935337631612225
"10",259.337306981763,5.50001125264876,6.33564345526334e-55,0.48145534467828
"11",256.557617415051,4.33331472621217,2.51621979533632e-54,0.631667238697653
"12",222.249861016265,2.23813841095288,6.14834268381622e-47,0.896546262401273
"13",342.069993043536,15.557273393678,9.03777658407558e-73,0.0163382065660397
"14",650.840971891565,140.211780632829,1.53269613576419e-139,9.04202567181497e-28
"15",281.417389997542,4.1637975144432,1.10252057987263e-59,0.654520970171708
"16",499.380443049062,57.1654750494013,9.12120046671895e-107,1.6912877951669e-10
"17",553.547056478655,86.2040192673763,1.7477318630359e-118,1.85842505869047e-16
"18",222.767965332358,3.38167660432732,4.75614815193427e-47,0.759639713588799
"19",331.52992513124,5.99876550174658,1.70332011503149e-70,0.423328384962513
"20",292.551233597014,10.9722028883042,4.37963217519556e-62,0.0892393442678795
"21",156.739584823775,4.14526139706077,7.31285314384549e-33,0.65702590912453
"22",419.214582267648,36.3418162017496,1.95967249034044e-89,2.36543124073974e-06
"23",206.444226993528,2.07094625521162,1.5458436768107e-43,0.913059336279712
"24",496.619060530882,61.9292455490521,3.60811259887416e-106,1.82376641306811e-11
"25",297.344223412497,8.4366439050497,4.05194143084222e-63,0.207826313970907
"26",317.201272679512,19.7444642685478,2.10694612074201e-67,0.0030747521140765
"27",582.194939660444,96.7712894825058,1.1053579823122e-124,1.18230894695809e-18
"28",169.392075972187,3.70398412715755,1.41233852939642e-35,0.716661973032896
"29",184.214747355643,2.20074356306796,9.27384740517881e-39,0.900341398047661
"30",558.68533637211,58.9672372769952,1.35116954915057e-119,7.29452926739945e-11
"31",378.201501874147,15.9820763848049,1.42420064030967e-80,0.0138504949861151
"32",347.725134038841,29.4732284478934,5.43429716753648e-74,4.94894419080172e-05
"33",268.984679387965,5.07937514951797,5.27999796222479e-57,0.533673773584002
"34",610.658176132173,77.1327162419677,7.6462787486118e-131,1.39554218233632e-14
"35",450.66028978767,25.2192222630166,3.12682710215434e-96,0.000310967732467343
"36",171.87900716781,3.67173701513045,4.13204432956342e-36,0.720998163480531
"37",204.547890573663,2.10833254776001,3.95349039279792e-43,0.909470369949615
"38",468.497728606858,45.5560043023353,4.35049202027656e-100,3.62850340379391e-08
"39",331.097720335576,14.8747683453826,2.11147142576178e-70,0.0212534208227307
"40",262.075117428504,6.57184171958305,1.62857893940231e-55,0.362261802179776
"41",397.474830481354,17.8761208092394,9.77004667994104e-85,0.00654934838384744
"42",284.900680926657,6.48154474883756,1.95571143406471e-60,0.371459619330244
"43",208.253183485087,2.97235417079449,6.31114809691456e-44,0.812308598359194
"44",293.071993932691,2.18951618305878,3.38160683844561e-62,0.901469665143947
