"iteration","chisqr_man","chisqr_ser","pval_man","pval_ser"
"45",981.905077725568,815.728628763005,2.97813720203489e-211,6.15049281094729e-173
"46",891.95151062906,630.184276342619,9.23579684078123e-192,7.17504849155979e-133
"47",559.095694409227,311.546268313891,1.10133507715582e-119,2.74232146116257e-64
"48",1090.39461336976,973.7602278867,9.14466314923535e-235,4.22913187753534e-207
"49",711.644625867631,659.2695391114,1.04902287565088e-152,3.79410686984504e-139
"50",1405.17636624771,1950.31408864991,5.21371822049642e-303,0
"100",1557.83532864298,3260.28122332646,0,0
"101",693.007506889713,412.785573652097,1.13839091184227e-148,4.9810278850139e-86
"102",1103.90429508946,1126.57244861601,1.07873705157721e-237,3.71425156866623e-240
"103",608.625691140936,348.192559407106,2.10550110377275e-130,3.77124208542658e-72
"104",969.876753969868,1154.47382478549,1.20370485207373e-208,3.40703914939085e-246
"105",833.950871854796,1166.46709102165,3.39640793558656e-179,8.65035199365038e-249
"106",813.213300572318,846.36237590685,1.05491322434268e-174,1.47509656836e-179
"107",652.575643457883,563.743602435776,6.45549213800525e-140,1.53739997820541e-118
"108",744.915180023167,665.674939237129,6.54583728167362e-160,1.57241665422099e-140
"109",1049.37400486164,1110.49965247866,7.11307449693722e-226,1.11577228877274e-236
"110",612.551985561066,466.574846467247,2.97546623599962e-131,1.32750223292096e-97
"111",771.372053430215,837.961995437857,1.21911683660736e-165,9.64487085412334e-178
"112",1037.8158359754,1255.56199404187,2.27552197370059e-223,4.5096939436025e-268
"113",759.773682916398,678.120650872208,3.96311775273378e-163,3.23636371108362e-143
"114",724.877428753332,553.688268678763,1.42987313203784e-155,2.26307113098748e-116
"115",665.982094808278,627.180874815527,8.0827736120491e-143,3.19057445161229e-132
"116",910.850870622422,1211.19776186161,7.42363079048574e-196,1.80518684132517e-258
"117",821.177195563384,640.628290061966,1.98655679560469e-176,4.00099711003724e-135
"118",881.873711340175,849.298271396344,1.40901928126539e-189,3.42215388304626e-180
"119",621.489871646594,320.98487833481,3.45930217425435e-133,2.59603370781951e-66
"120",727.868739707114,621.682055961112,3.21755637695135e-156,4.90114753680149e-131
"121",1047.08693158815,1239.26855285069,2.22711811570229e-225,1.51668571545096e-264
"122",957.613401843876,1135.7357584659,5.46963316556393e-206,3.86462865741608e-242
"123",550.968617587551,350.789992460857,6.31473789303972e-118,1.04442550364198e-72
"124",1131.668591178,1457.2725665995,1.0345318669466e-243,9.60431760678322e-312
"125",768.891201895842,509.305149441853,4.20107088818662e-165,8.31895906432949e-107
"126",923.511799738239,981.053731075024,1.3406415186421e-198,1.11932291303408e-208
"127",748.311366625772,566.704510864058,1.20354655617789e-160,3.53482372500456e-119
"128",757.29527842897,723.715562695979,1.36395614598811e-162,4.63029340106858e-153
"129",798.654929525735,554.514818963823,1.5021073365549e-171,1.50143343848986e-116
"130",1003.96982975183,1284.12426483332,4.92352821388478e-216,2.96098208387406e-274
"131",1273.01736383134,1467.03144681112,2.35655654005819e-274,7.39847037091218e-314
"132",991.833903953055,1551.96993370257,2.10033266628359e-213,0
"133",621.76766453514,570.73489003698,3.01203486922649e-133,4.7787675204143e-120
"134",778.670315079762,597.29226454199,3.20130563811263e-167,8.95003856903605e-126
"135",591.579297098607,290.691279407065,1.02952424942724e-126,8.07124563690056e-60
"136",708.231278946222,604.69283063182,5.75309599265275e-152,2.26711036967821e-127
"137",1102.03000044297,1171.09136561104,2.74901327535264e-237,8.63606708180259e-250
"138",755.617123018497,530.737790901683,3.14953404131813e-162,2.00307025480485e-111
"139",1203.28953621397,1264.98716567334,3.08360354117735e-259,4.11133306649845e-270
"140",696.688227106534,728.098855118313,1.81688362229079e-149,5.23623437973739e-154
"141",860.362972810619,1118.69841182699,6.44487268555475e-185,1.87765295002916e-238
"142",918.540975030632,1246.64875221786,1.6009386884831e-197,3.83225784853916e-266
"143",897.584656376494,747.384044219708,5.55879158010317e-193,3.58046025056013e-158
"144",847.085449040767,707.413160952137,4.8490123833321e-182,1.53424894582942e-149
"145",948.730507083766,798.888036272869,4.60060994879031e-204,2.67746269035819e-169
"146",696.570048663575,942.784695106473,1.92715110665056e-149,2.11097117988382e-200
"147",763.827476277331,537.338924145025,5.24894366335862e-164,7.56788771788585e-113
"148",1116.56020009879,1327.50423400541,1.94833018485181e-240,1.20339632094517e-283
"149",669.230239555538,473.861952620878,1.60081607634392e-143,3.58149249590935e-99
"150",1300.88071756109,1672.74862253131,2.14395682560795e-280,0
"151",655.44130802887,735.621443311189,1.54723167640766e-140,1.24283499417931e-155
"152",1300.821080308,1913.51349710656,2.20874826206931e-280,0
"153",1063.50021736624,1241.58156661293,6.17142697491869e-229,4.78903578043703e-265
"154",853.331482757368,878.501866923312,2.15044017038946e-183,1.66769352561185e-186
"155",903.307285816474,668.923580426995,3.19949306623529e-194,3.12860033089264e-141
"156",536.746097523921,480.329253896363,7.54084428290594e-115,1.45021520644921e-100
"157",901.158402078233,1230.31141643632,9.34702187747333e-194,1.31711140489937e-262
"158",946.437535452124,1040.50646732149,1.44437240040182e-203,1.54867595663809e-221
"159",759.734733559778,373.089450814451,4.04084801226242e-163,1.69764620810404e-77
"160",958.402822855875,987.368793556114,3.68888170767281e-206,4.82190756657437e-210
"161",709.967058176717,379.693038440606,2.42126349650495e-152,6.47224142704935e-79
"162",982.679299609128,1033.89614518565,2.02379333829124e-211,4.16724187216496e-220
"163",689.979950665851,553.887041582526,5.15016231577362e-148,2.05043429269568e-116
"164",1026.17146897538,1228.10100829082,7.59857792121661e-221,3.9632105904839e-262
"165",922.483591414406,699.418272509089,2.23924963891947e-198,8.16807182956057e-148
"166",920.563865683672,745.44954235126,5.83529601296309e-198,9.37055885683909e-158
"167",722.25344586113,518.602996479072,5.29075362239612e-155,8.25505393033962e-109
"168",633.77403687531,492.847082722832,7.58558883467451e-136,2.92061903533088e-103
"169",757.249459473334,962.00420955636,1.3954801363404e-162,1.47404198625966e-204
"170",687.712541578081,367.478543080246,1.59498703057411e-147,2.72363837235151e-76
"171",879.450420983857,1070.02929506393,4.71992854032592e-189,6.35939309201436e-228
"172",857.198106910761,670.818315147902,3.12506785139785e-184,1.22000931479891e-141
"173",579.831500990325,522.338445136459,3.58886050541639e-124,1.29356283948226e-109
"174",707.207886757957,546.71138549103,9.58301509298134e-152,7.22328532034421e-115
"175",651.21325119721,456.984847853562,1.27310499488703e-139,1.53998357333614e-95
"176",960.444304833597,945.061626400463,1.3320322170424e-206,6.79428448943423e-201
"177",712.057901381275,555.651352203921,8.53679299977918e-153,8.54049526667974e-117
"178",620.974379652747,521.093338903282,4.47267093623568e-133,2.39935174399182e-109
"179",1899.0841384028,3047.85113367166,0,0
"180",841.081850841939,895.448561671077,9.68805107664858e-181,3.62031800862466e-190
"181",781.969181851189,654.810178532669,6.17758382108235e-168,3.47992731688933e-138
"182",684.809976538266,506.547056240831,6.77968659168245e-147,3.26800975793005e-106
"183",804.534141704487,600.424020988921,8.00246232549983e-173,1.88929511647874e-126
"184",983.625029223696,1134.37531556161,1.26246835524744e-211,7.61175783901635e-242
"185",705.836725111738,658.743570533416,1.89847846701477e-151,4.92755009092802e-139
"186",726.348443717709,478.122499975178,6.8667095539333e-156,4.33151636936401e-100
"187",1102.81292512368,937.495525833016,1.85983653281158e-237,2.93856007959417e-199
"188",1009.21094394619,1178.05917039855,3.60113787575401e-217,2.6817624104136e-251
"189",702.174263108494,478.589165107497,1.17881662210503e-150,3.43675626210639e-100
"190",886.397201427883,1204.48849279102,1.47526659562462e-190,5.11216199093068e-257
"191",611.190627861673,464.637545336945,5.86417574165292e-131,3.46829744612219e-97
"192",650.452686527552,339.983509754505,1.85999929247542e-139,2.17998790699853e-70
"193",692.353084073886,536.348870041596,1.57756914016723e-148,1.23699032138429e-112
"194",1348.12305838876,2180.63750004094,1.22501319452049e-290,0
"195",754.274825318005,694.2389042422,6.15109467027436e-162,1.07242654003348e-146
"196",954.270693820289,709.618952110934,2.89936282860568e-205,5.12402072062727e-150
"197",1390.31173041343,3165.68111413883,8.71666116802836e-300,0
"198",763.932903520712,512.955377227133,4.98010453956301e-164,1.36022534469267e-107
"199",799.113026455984,530.871213238881,1.19529442672189e-171,1.8747415043524e-111
"200",856.786071749596,616.562970705103,3.83816313982144e-184,6.23353536658124e-130
"201",713.575600217683,938.947205876097,4.00546305388226e-153,1.42641971841326e-199
"202",961.748389253863,914.390450371217,6.94903426899296e-207,2.90877239904654e-194
"203",996.744146641319,1254.87168016001,1.81210297574065e-214,6.36165186709326e-268
"204",681.107558410576,505.305987729754,4.29370294435387e-146,6.04861117859761e-106
"205",660.553137717651,568.702504137066,1.21031763726431e-141,1.31085666722055e-119
"206",749.408979718924,734.033712667534,6.96232183528138e-161,2.73724179165603e-155
"207",1247.17479956795,1318.20832172217,9.44118500824679e-269,1.23849962696594e-281
"208",740.75285208609,864.072674634338,5.21646472488488e-159,2.19292472053092e-183
"209",701.388735589393,724.076551227301,1.74396050589866e-150,3.8694816736883e-153
"210",800.455334865816,1005.06278257043,6.11960515615512e-172,7.18479862326586e-214
"211",645.403516741844,514.683912342381,2.30436938947107e-138,5.7699874910917e-108
"212",828.186816859739,919.270277981439,6.02092979582716e-178,2.56260475487601e-195
"213",615.910017534094,382.469412889782,5.58128575430199e-132,1.63857979989453e-79
"214",902.002069736895,888.453119508651,6.13590536945981e-194,1.17758077586062e-188
"215",864.017449183042,759.463612046893,1.04109754597466e-185,8.80609485353056e-161
"216",679.477052999851,433.121823768607,9.67952157407587e-146,2.10344854748857e-90
"217",920.300938170648,695.484149981349,6.6532384053868e-198,5.77454773347329e-147
"218",604.987996288427,379.544316094767,1.29025604974271e-129,6.96643939900944e-79
"219",555.908662218962,510.783615730203,5.38890945749135e-119,3.9951401687141e-107
"220",586.579343194397,381.730582811017,1.24362386201255e-125,2.3617384092976e-79
"221",587.808805239749,415.176925459057,6.73939624002708e-126,1.52418148782712e-86
"222",1079.28008715495,799.27185415854,2.34539000315287e-232,2.21204823855353e-169
"223",971.770096863512,1282.26682322368,4.67984064454507e-209,7.47340926950385e-274
"224",671.990988901098,637.583154038176,4.04235927819104e-144,1.81670961936952e-134
"225",1238.35610071672,1604.40825063681,7.70736284686703e-267,0
"226",720.025957751252,670.795448921298,1.60647020955516e-154,1.23395398448786e-141
"227",760.869167577236,779.511061705564,2.29498368457097e-163,4.11250818838615e-165
"228",653.369725948874,414.25315211213,4.34533305237875e-140,2.4082749747327e-86
"229",898.34766619906,610.242507502215,3.79894597124727e-193,1.43974238433189e-128
"230",761.947914882307,814.32861343102,1.34012802295861e-163,1.23432925984776e-172
"231",827.923256263477,902.877966648505,6.86684305778189e-178,8.96670305703247e-192
"232",856.551562153368,979.958551923245,4.31447476015172e-184,1.93108918264949e-208
"233",1119.03478537515,1077.55939996547,5.66595237905251e-241,1.49401145070047e-229
"234",1001.31972599981,1156.81031466915,1.84753869864434e-215,1.06357440231635e-246
"235",821.623482714513,677.943935446258,1.59010701049216e-176,3.53349822581341e-143
"236",810.971948179297,670.559075145871,3.22644694783728e-174,1.38778332487049e-141
"237",872.536858865021,1118.25984866099,1.48517144814783e-187,2.3361898613502e-238
"238",936.499192950715,1189.59204269857,2.05678077930881e-201,8.56123651671466e-254
"239",1212.17863992679,1377.01578014194,3.64758475694188e-261,2.29547196775775e-294
"240",644.532813666896,686.124619174005,3.55662752688241e-138,6.05591639652185e-145
"241",1074.17920230095,1161.00825342536,2.99091817538542e-231,1.31322135823504e-247
"242",678.194234400954,503.767999573614,1.83483122042814e-145,1.29714436170399e-105
"243",1400.96004406301,1918.85283632635,4.27963819825729e-302,0
"244",676.817719007997,662.819918080017,3.64437337108503e-145,6.49838637260456e-140
"245",991.714865271287,1306.04879085054,2.22887127175892e-213,5.31211458335312e-279
"246",682.654950092342,533.124691196181,1.98519339828227e-146,6.1273160695815e-112
"247",1095.70756670772,1108.66637332808,6.45032596076409e-236,2.78121500528008e-236
"248",868.95624387743,958.269419412764,8.86166800711505e-187,9.46536967714024e-204
"249",895.518823475934,775.170771252049,1.5580157082341e-192,3.5624728480137e-164
"250",964.734676727253,894.074952195893,1.56604414315376e-207,7.17285049239046e-190
"251",828.621470867204,607.203147933111,4.84737886895644e-178,6.51554427910585e-128
"252",887.813093540469,978.563660114916,7.27955871632556e-191,3.86780453778914e-208
"253",1083.90499134162,1314.05267718012,2.3322951553629e-233,9.82979016686663e-281
"254",763.403920480235,751.207181770759,6.48344189156834e-164,5.34779899336336e-159
"255",707.109372819463,487.485512429942,1.00654656563579e-151,4.17121830699873e-102
"256",827.754001622057,832.167633730208,7.47173948352876e-178,1.7239056998984e-176
"257",717.38024241987,619.273053873589,6.00880562491636e-154,1.62197630174198e-130
"258",1213.30417907807,1480.63986655333,2.07969704038041e-261,8.35834469407508e-317
"259",885.886094492137,1034.39500501122,1.90373301826304e-190,3.25043031967494e-220
"260",859.899217066002,692.959377873879,8.1223931739722e-185,2.02588809550619e-146
"261",751.827826270212,603.467077661221,2.0840302751036e-161,4.16758915351124e-127
"262",729.835373926858,496.795461534088,1.20682863099406e-156,4.12095803826385e-104
"263",722.171875944996,513.459787212692,5.51037689567612e-155,1.05908300383953e-107
"264",665.255637700463,432.749532509588,1.16101011125545e-142,2.52947530483113e-90
"265",714.487715342633,876.471170467075,2.54180759109291e-153,4.58216633672116e-186
"266",883.579482668475,777.701661265698,6.01659429483228e-190,1.01157890050483e-164
"267",979.980933562148,723.662905487734,7.77888142659262e-211,4.75313175472102e-153
"268",679.609622352607,669.960436243045,9.06048194075486e-146,1.86870604343983e-141
"269",709.564305092682,638.212733434245,2.95973637316615e-152,1.32870528172556e-134
"270",1531.38048946458,1705.92906227394,0,0
"271",859.602842304113,726.508094661737,9.4165454472804e-185,1.15492495328446e-153
"272",897.243624155897,619.905668622938,6.58976495997161e-193,1.18456240076105e-130
"273",616.571367693377,475.972323645527,4.01410264377043e-132,1.25790043732043e-99
"274",978.218437971763,1051.9404672155,1.87438162499701e-210,5.20683284583245e-224
"275",848.125747223658,668.576512479926,2.885939246382e-182,3.71762433033238e-141
"276",874.786938601517,820.640856010415,4.8338585529236e-188,5.33869898615852e-174
"277",684.235035598104,430.982473468768,9.03010393246378e-147,6.07022656591571e-90
"278",753.791527220655,437.284606280032,7.82747401615757e-162,2.67463929118807e-91
"279",860.810371209533,805.71683666785,5.1557074998969e-185,8.95865632816259e-171
"280",1236.85007169486,1344.11552397093,1.63458765738158e-266,3.04858344323344e-287
"281",1151.29801050861,1476.41009826456,5.75075746884932e-248,6.8884466314864e-316
"282",869.473583353425,734.557464115891,6.84596265727316e-187,2.10959861527391e-155
"283",941.910437102148,1184.21214889914,1.38244592379936e-202,1.24978453993295e-252
"284",724.194900899503,582.461242603371,2.00954880369926e-155,1.41440811708459e-122
"285",946.732072355379,1351.92496932803,1.24697042812867e-203,6.2133110074778e-289
"286",910.611037798568,532.243741016148,8.36722183710847e-196,9.48713563686536e-112
"287",896.853440387033,783.500514467731,8.00587438069741e-193,5.65237250615612e-166
"288",577.615169566845,406.696200822922,1.08285260165173e-123,1.01569590172646e-84
"289",856.368732171974,850.541469589872,4.72646520561596e-184,1.84335929523273e-180
"290",1084.00330942142,802.033399227887,2.22061531007608e-233,5.59913689564824e-170
"291",853.702576136129,1622.2102377019,1.78703822628295e-183,0
"292",706.860692755504,745.168034142552,1.13941446913479e-151,1.07787160706479e-157
"293",819.005593533647,486.508209047133,5.86828449804636e-176,6.77244879022313e-102
"294",915.096354727843,719.674615775291,8.92763317817575e-197,3.45333737765922e-152
"295",1016.08818506,1353.91873625874,1.16415136707573e-218,2.29964199225821e-289
"296",749.796395523706,884.408123213811,5.73920423834121e-161,8.81852291122823e-188
"297",841.178649348118,825.150645264134,9.23138262161783e-181,5.66103433908262e-175
"298",640.590888699505,704.87838888074,2.53723391464922e-137,5.41010316106064e-149
"299",636.17801629353,773.186711785492,2.28881584756946e-136,9.5579408407629e-164
"300",822.114086750582,642.512419565892,1.24494927513199e-176,1.56883615738014e-135
"301",841.964925945239,727.847826167491,6.23639702348038e-181,5.93240274188287e-154
"302",783.547500300087,595.14528499503,2.81167170617097e-168,2.59967045020118e-125
"303",628.790947250362,330.122644106663,9.09151219301613e-135,2.846435791598e-68
"304",675.189797327101,419.658701957474,8.20500409973161e-145,1.65619949193509e-87
"305",892.948607983342,695.299706594425,5.61618707926814e-192,6.32906606829276e-147
"306",633.867723548474,531.542529760857,7.23951526827186e-136,1.34357036690492e-111
"307",733.582679859737,657.143365484198,1.86271562520684e-157,1.09145304550636e-138
"308",1486.79440681202,1725.95182622427,1.04346664401671e-320,0
"309",1346.96278441896,1737.62032491563,2.18633985492752e-290,0
"310",659.618276329237,644.897783817801,1.92880672547613e-141,4.79524762543838e-136
"311",923.813088384888,774.309015688799,1.1535329987171e-198,5.46909861716807e-164
"312",1117.71065152445,1751.34355925983,1.09721479009642e-240,0
"313",610.843505637524,285.588748061346,6.97168393841954e-131,9.99231481948926e-59
"314",770.469272904664,627.75887698131,1.91238077122371e-165,2.39416936680077e-132
"315",726.172558662733,565.751752924327,7.49612369587281e-156,5.67283508915816e-119
"316",885.029053022422,781.768914031727,2.91938130833796e-190,1.33759971031791e-165
"317",742.059451471529,647.144236518684,2.71903709723055e-159,1.57040290069101e-136
"318",1036.65005853277,918.944078041875,4.07135724405394e-223,3.01444555808991e-195
"319",1079.2550308657,1199.49831750973,2.37490318458168e-232,6.14620974673412e-256
"320",1037.0186788147,752.871608914677,3.3872592663072e-223,2.3370423277016e-159
"321",885.528288624947,665.177813115379,2.2757657090567e-190,2.01312270182462e-140
"322",758.33644536151,694.556643788607,8.11538240675436e-163,9.15730307095374e-147
"323",979.694050009355,1083.54459432754,8.97606991883227e-211,7.57683306722295e-231
"324",743.128968100347,658.455931379455,1.59513100914902e-159,5.6847699945149e-139
"325",664.133922166953,370.251101245576,2.03087284952955e-142,6.91177253028401e-77
"326",1229.91282641301,1341.07940472546,5.21642676731254e-265,1.38491054440934e-286
"327",1353.14526490962,2349.85705134065,9.98148076971658e-292,0
"328",1002.67364500725,1315.62677642728,9.40111631320366e-216,4.48509053518331e-281
"329",702.098800907947,694.364692167543,1.22401324251903e-150,1.00741859500252e-146
"330",861.305409666708,801.885815304138,4.0275518560176e-185,6.02572185162082e-170
"331",793.413750959845,609.483989216842,2.05095506338103e-170,2.09854446965702e-128
"332",784.377088211746,680.056024776084,1.8590038317842e-168,1.2367000365302e-143
"333",563.715029858124,381.883208574074,1.1025652610265e-120,2.18995366192279e-79
"334",798.469795279833,605.969534823867,1.64741086198283e-171,1.20244649273252e-127
"335",716.013904807408,452.966320423278,1.18756925914084e-153,1.12847041696909e-94
"336",546.722621814781,283.197602969238,5.2361728722245e-117,3.24821661338223e-58
"337",818.916147730672,909.468331179053,6.13601980039267e-176,3.37175820606655e-193
"338",647.853360024611,379.277663055075,6.7954105879114e-139,7.94889210163044e-79
"339",659.410780202263,310.213902887806,2.13899465218461e-141,5.29345461191237e-64
"340",788.737051746122,436.444640538268,2.11313610512441e-169,4.05507657881757e-91
"341",1383.69917813141,1708.16504293122,2.3669011760898e-298,0
"342",646.515652454811,460.90276258912,1.323732721394e-138,2.20868825672337e-96
"343",809.604373843467,498.508929431381,6.38202264282015e-174,1.76157846212404e-104
"344",1585.71979465964,2129.35842672058,0,0
"345",864.320549076622,797.139441087935,8.95006296220291e-186,6.39039316005899e-169
"346",769.841696406267,588.576001450786,2.61515778166446e-165,6.78909332189968e-124
"347",1493.85641197375,2438.82912492087,3.06320700421573e-322,0
"348",1201.13627737855,991.003171801646,9.03350286570549e-259,7.89238959063069e-211
"349",1425.59940042443,1847.63873506116,1.94356852263534e-307,0
"350",1018.64278633378,1483.66929309882,3.2536677833199e-219,1.84527738153649e-317
"351",712.269377334722,696.136517957768,7.6824887490912e-153,4.17513082290718e-147
"352",827.082826155591,682.056507847714,1.04427332699202e-177,4.57518680615974e-144
"353",807.864201017263,772.263827035512,1.52019707236314e-173,1.51262586743052e-163
"354",1068.09076080319,1023.19347200488,6.24351018278631e-230,8.60763661964735e-218
"355",644.337329557279,578.034936305214,3.92063026767777e-138,1.27388988455206e-121
"356",603.154348179966,464.79398208142,3.21761136491912e-129,3.20950208736029e-97
"357",909.913665879463,1005.12554831512,1.18489994276255e-195,6.9636883278447e-214
"358",1053.34677974764,683.105473232932,9.79531047657707e-227,2.71618781571471e-144
"359",802.651514530569,557.26647610851,2.04652008581345e-172,3.83067563982758e-117
"360",780.382948982813,607.90023916212,1.36265252098801e-167,4.6086378523221e-128
"361",724.077685900566,671.749069906517,2.13049915578787e-155,7.68162417143342e-142
"362",573.578078392416,337.872890817922,8.09425823946363e-123,6.18574580016896e-70
"363",792.768117165307,696.374100408456,2.83009545667738e-170,3.71001145723471e-147
"364",710.939135684486,553.136301159861,1.49125070228394e-152,2.97641330809989e-116
"365",793.478851511128,623.668003748435,1.98543321594439e-170,1.82732610649754e-131
"366",1038.31565845106,1259.51812519949,1.77318753713781e-223,6.27786942473434e-269
"367",621.6546427119,353.9044327449,3.18657155011963e-133,2.23985234771587e-73
"368",740.289206427821,568.566516849467,6.57331535121467e-159,1.40241801413577e-119
"369",709.756760209162,510.340743612961,2.68892927160113e-152,4.97679782748237e-107
"370",988.086450686883,1399.75064821362,1.36268831926454e-212,2.74322322171339e-299
"371",1079.73110297904,1346.07822352947,1.87266175006663e-232,1.14595829077969e-287
"372",973.279332486244,1095.99045311774,2.20382599138632e-209,1.53746620417248e-233
"373",1137.67873209963,1169.63509350307,5.15174885688515e-245,1.7842781080706e-249
"374",1122.1082419048,1282.94485482384,1.22199479954472e-241,5.33021253793521e-274
"375",986.737049042536,705.768641627653,2.67191764466649e-212,3.47522425753157e-149
"376",751.074065944588,775.398772933181,3.03491495681001e-161,3.18050739236172e-164
"377",870.238835942367,645.593426636745,4.67351057772469e-187,3.39381096301739e-136
"378",997.556543126772,868.681393717829,1.20816524277303e-214,2.2123962834827e-184
"379",879.008864320145,806.9145336097,5.8830240432988e-189,4.93688814435683e-171
"380",543.855382717696,574.802010126101,2.18449858517897e-116,6.34305055075111e-121
"381",928.368482300243,792.09436774901,1.18842143385297e-199,7.86231553678075e-168
"382",707.99922504933,688.919786012688,6.45876619730991e-152,1.50916992561801e-145
"383",935.048069967673,992.641869679415,4.24251439141741e-201,3.48981165725597e-211
"384",783.832447332229,1019.88008344269,2.43919575093044e-168,4.48296476122086e-217
"385",826.554746278185,684.842733169399,1.35896591480364e-177,1.14529751226712e-144
"386",1550.41627641651,1577.56947242963,0,0
"387",905.614193143915,805.623138496095,1.01215698182499e-194,9.38616990092076e-171
"388",1050.78653566922,1505.0102277156,3.51490245182211e-226,4.39718424798709e-322
"389",1451.78695564226,1662.13938651213,4.07322972856559e-313,0
"390",1024.59647266232,1169.51570387112,1.66752611715558e-220,1.89364760403616e-249
"391",903.242352476715,774.759279642275,3.30483756081387e-194,4.37165435189231e-164
"392",808.037271983452,1205.567161943,1.39447524645141e-173,2.98641938183892e-257
"393",622.731548015799,355.616248967316,1.86305611891222e-133,9.60883603241134e-74
"394",684.351485634012,501.168998444152,8.52078556279754e-147,4.70846517120472e-105
"395",783.029466456948,704.4001153313,3.64055618455784e-168,6.86235920381445e-149
"396",673.389197971019,757.157945221625,2.01334262708202e-144,2.77216158519384e-160
"397",1022.17765373233,1377.51656750397,5.57555404396648e-220,1.78830984871352e-294
"398",1122.48950845134,1601.22489533009,1.01024254614517e-241,0
"399",706.92421767499,549.451206909269,1.10389149405298e-151,1.85402800882538e-115
"400",996.662965995603,1222.80171017066,1.88701661761446e-214,5.55936443850189e-261
"401",706.203697587327,623.063233213499,1.58104311512262e-151,2.4677453183653e-131
"402",628.373246778194,464.391275477067,1.11956922490602e-134,3.91863346287653e-97
"403",1213.85869525313,2036.69254204065,1.57683601243665e-261,0
"404",877.834610233756,482.563174434955,1.05683557048821e-188,4.79022937456738e-101
"405",953.712654661675,743.521097549906,3.83023764593856e-205,2.44499565922642e-157
"406",514.374094392209,231.84240515563,5.21217557102305e-110,3.09634756137775e-47
"407",762.949945446608,770.96375218186,8.13068965240789e-164,2.88788248800888e-163
"408",1010.76597930971,1083.6528122692,1.65743098531496e-217,7.17918387200709e-231
"409",853.094722673419,762.376124819401,2.42001986834272e-183,2.06849817113211e-161
"410",917.39008303254,724.350011052814,2.84278759971432e-197,3.3775269049981e-153
"411",988.648859692755,1379.62876980015,1.02924222754742e-212,6.23896801969162e-295
"412",988.146509621671,1722.12199676471,1.32245604121168e-212,0
"413",716.034134683528,601.359072307145,1.17565073935909e-153,1.18741657473458e-126
