"iteration","chisqr_man","chisqr_ser","pval_man","pval_ser"
1,142.285143426097,17.0421615078226,5.84596291679098e-29,0.00912953714855226
2,237.477311795852,20.6857193919646,2.66798664394966e-49,0.00208896272057989
3,126.965501197363,17.235451917485,1.0479964698769e-25,0.00845578274488022
4,150.427553415551,13.5986313000366,1.0827140064884e-30,0.0344555541698924
5,128.511347097848,13.0005294098966,4.92543753015701e-26,0.0430275405996244
6,97.5080264829973,13.7695599363053,1.77040412758302e-19,0.0323189504383107
7,64.6675311904381,21.1492965147948,1.31358910789511e-12,0.00172466143859887
8,110.159700684468,18.2905973205974,3.79097119311659e-22,0.00554556763690874
9,100.371354099457,12.3756409582621,4.4135253963909e-20,0.0540945922252478
10,102.136611180976,21.3969605761334,1.87326985548724e-20,0.00155632327404809
11,230.3721225855,18.6493620671846,8.90094388067152e-48,0.00479866990379138
12,119.935326376798,13.3218930249812,3.23915319239656e-24,0.0381997048068853
13,149.062630893542,15.8610868767807,2.11370204807803e-30,0.0145193125328816
14,149.832074572479,21.0074713404859,1.44967494366378e-30,0.00182895395514109
15,150.648055897643,21.873775663711,9.71793225005622e-31,0.00127631966227548
16,82.7582816063188,13.237024171515,2.2204934128024e-16,0.0394226464327157
17,101.992061989235,11.1743436994186,2.00948186703239e-20,0.0831352859743825
18,98.5814255241177,16.4901546497972,1.05190107815618e-19,0.0113514459243745
19,129.903740963478,17.9164267823647,2.49461076778505e-26,0.00644447810356102
20,82.7056600901131,18.4579549181377,2.27756955870553e-16,0.0051840769585784
21,110.428497153321,20.5453705611021,3.32614496402838e-22,0.00221339296393547
22,210.231021985623,18.0577809633816,1.83636977583387e-43,0.00608940841021053
23,153.634371102134,15.6212388119606,2.24762606692217e-31,0.015937965437741
24,109.530544311834,21.2287000166696,5.14880098709353e-22,0.00166883675446553
25,121.411185686763,16.4072187012738,1.57684551485414e-24,0.0117273830904267
26,93.5924688459983,17.6628904664422,1.18080652399393e-18,0.00713225485900964
27,99.4929553678188,14.9637755963337,6.75950257500677e-20,0.0205403382359697
28,124.15897898479,14.455727264208,4.12531433881691e-25,0.0249396964159993
29,150.12646177353,13.7992310008968,1.25489391369059e-30,0.0319610625593838
30,105.837154103544,14.3002616148675,3.10299524410789e-21,0.0264561251119844
31,123.131916873288,16.2872694041803,6.81014434957881e-25,0.0122923760782641
32,158.142206568145,15.1173529040425,2.46296920808429e-32,0.0193633502908994
33,76.0927068340981,15.9710871602847,5.50198128488102e-15,0.0139099987496528
34,64.6977402972689,11.5727737753578,1.29477619181467e-12,0.0722071693652339
35,112.45120297088,16.9202535586116,1.24259708432318e-22,0.0095808360133189
36,116.56821229329,15.2735004985009,1.67244411527488e-23,0.0182328981458455
37,99.8539411248256,22.5091319184183,5.673357388299e-20,0.000978706173668634
38,171.568309658417,18.1676056702346,3.3764546626743e-35,0.00582671053975685
39,94.3957491249245,16.175776713044,8.00200435336572e-19,0.0128409621015516
40,123.254801468031,14.8579621481683,6.41374388977473e-25,0.0213906888872698
41,127.748722368932,15.0806548752291,7.1487374165256e-26,0.0196385927258321
42,108.243735399844,14.2288458925123,9.62885123514488e-22,0.0271817176026094
43,126.974622455958,16.519989959395,1.04333849302741e-25,0.0112190676519035
44,88.9907823769774,13.1750059616659,1.09468750804707e-17,0.0403395016110967
45,128.834156928232,12.6976992303103,4.20684650249073e-26,0.0480957257688762
46,90.9258258422339,19.9061164035775,4.29344742523846e-18,0.00287797871259828
47,71.9606142457612,15.7226000560171,4.00302936931144e-14,0.0153229209489043
48,113.25786361478,12.0416996026091,8.38959149204868e-23,0.0610449767303166
49,86.1704101646768,12.0929802139802,4.2777899734439e-17,0.0599263855260313
50,77.4696841053318,13.346912181687,2.83723418579648e-15,0.0378460558862022
51,125.998948422873,13.242014627395,1.68013413101835e-25,0.0393497276149258
52,95.2038921563705,19.4887981803022,5.40941452467289e-19,0.00341303956888321
53,248.821907441509,21.0905492108541,9.83754301763917e-52,0.00176713606948628
54,94.9200181182717,14.9383605312912,6.20708760541427e-19,0.0207415873438256
55,99.8302821260999,17.5495281420774,5.73886912595533e-20,0.00746230044301697
56,70.6614281668738,15.4339109692942,7.46384857188565e-14,0.0171374696883364
57,132.461603158912,24.562786389552,7.14628663545372e-27,0.000411311712390946
58,112.426202059484,14.0454590084635,1.25781541582992e-22,0.0291324632869915
59,64.451633039724,14.881329721432,1.45622705228101e-12,0.0212000578867043
60,109.301998464279,16.4927727011292,5.75437459835879e-22,0.0113397697449412
61,80.6592677158731,12.9640969917236,6.10820057536e-16,0.0436096455289559
62,187.574047826064,17.6820274612252,1.28919388198566e-38,0.00707795196643133
63,145.724644657598,14.4861746747503,1.0847344439398e-29,0.0246525525897236
64,141.995130260741,14.5341755168515,6.73784512980793e-29,0.0242062444937372
65,110.206962875765,15.2372516235082,3.70477668846865e-22,0.0184895595676675
66,69.4118889381196,19.5911993690398,1.35831657432162e-13,0.00327340071773057
67,96.3730973951185,13.0028185451723,3.06936116960577e-19,0.0429912100141227
68,125.548830333722,18.3070830449087,2.09310614370036e-25,0.00550889912871978
69,70.1810586934138,16.058204700679,9.39624491731749e-14,0.0134449458248751
