"management","services_from","node_from","node_to","taxon_from","services_to","hop","type"
"SI","Crop damage",496,91,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",497,91,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",498,91,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",499,91,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",500,91,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",501,91,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",503,91,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",504,91,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",505,91,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",495,99,"Seed-feeding bird","Crop production",1,"I"
"SI","Crop damage",496,99,"Seed-feeding bird","Crop production",1,"I"
"SI","Crop damage",497,99,"Seed-feeding bird","Crop production",1,"I"
"SI","Crop damage",498,99,"Seed-feeding bird","Crop production",1,"I"
"SI","Crop damage",499,99,"Seed-feeding bird","Crop production",1,"I"
"SI","Crop damage",500,99,"Seed-feeding bird","Crop production",1,"I"
"SI","Crop damage",501,99,"Seed-feeding bird","Crop production",1,"I"
"SI","Crop damage",502,99,"Seed-feeding bird","Crop production",1,"I"
"SI","Crop damage",503,99,"Seed-feeding bird","Crop production",1,"I"
"SI","Crop damage",504,99,"Seed-feeding bird","Crop production",1,"I"
"SI","Crop damage",505,99,"Seed-feeding bird","Crop production",1,"I"
"SI","Pollination",522,14,"Butterfly","None",1,"I"
"SI","Pollination",515,14,"Butterfly","None",1,"I"
"SI","Pollination",515,28,"Butterfly","None",1,"I"
"SI","Crop damage",496,54,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",497,54,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",498,54,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",499,54,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",500,54,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",501,54,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",503,54,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",505,54,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",496,60,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",499,60,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",500,60,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",502,60,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",504,60,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",496,10,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",499,10,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",500,10,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",501,10,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",502,10,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",503,10,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",505,10,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",496,63,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",497,63,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",498,63,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",499,63,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",504,63,"Seed-feeding bird","None",1,"I"
"SI","Crop damage",505,63,"Seed-feeding bird","None",1,"I"
"I","Pollination",519,32,"Butterfly","None",1,"I"
"I","Pollination",524,32,"Butterfly","None",1,"I"
"I","Pollination",514,95,"Butterfly","Crop production",1,"I"
"I","Pollination",516,91,"Butterfly","None",1,"I"
"I","Pollination",516,95,"Butterfly","Crop production",1,"I"
"I","Pollination",517,61,"Butterfly","None",1,"I"
"I","Pollination",523,14,"Butterfly","None",1,"I"
"I","Pollination",523,95,"Butterfly","Crop production",1,"I"
"I","Pollination",513,14,"Butterfly","None",1,"I"
"I","Pollination",513,28,"Butterfly","None",1,"I"
"I","Pollination",514,26,"Butterfly","None",1,"I"
"I","Pollination",514,28,"Butterfly","None",1,"I"
"I","Pollination",516,28,"Butterfly","None",1,"I"
"I","Pollination",517,26,"Butterfly","None",1,"I"
"I","Pollination",517,28,"Butterfly","None",1,"I"
"I","Pollination",519,28,"Butterfly","None",1,"I"
"I","Pollination",523,28,"Butterfly","None",1,"I"
"I","Pollination",523,61,"Butterfly","None",1,"I"
"I","Pollination",525,11,"Butterfly","None",1,"I"
"I","Pollination",525,14,"Butterfly","None",1,"I"
"I","Pollination",525,26,"Butterfly","None",1,"I"
"I","Pollination",525,28,"Butterfly","None",1,"I"
"I","Pollination",522,26,"Butterfly","None",1,"I"
"I","Crop damage",495,4,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,4,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,4,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,4,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,4,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,4,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,4,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,4,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,4,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,4,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,4,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,5,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,5,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,5,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,5,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,5,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,5,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,7,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,7,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,7,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,7,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,7,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,7,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,7,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,7,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,7,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,8,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,8,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,8,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,8,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,8,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,8,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,8,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,11,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,11,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,11,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,11,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,11,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,11,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,11,"Seed-feeding bird","None",1,"I"
"I","Crop damage",495,12,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,12,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,12,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,12,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,12,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,12,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,12,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,12,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,12,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,12,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,12,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,13,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,13,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,13,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,13,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,14,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,14,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,14,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,14,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,14,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,14,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,14,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,14,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,16,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,16,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,16,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,16,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,16,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,16,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,16,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,16,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,17,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,17,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,19,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,19,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,19,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,19,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,19,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,19,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,19,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,19,"Seed-feeding bird","None",1,"I"
"I","Crop damage",495,20,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,20,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,20,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,20,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,23,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,23,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,23,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,23,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,23,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,23,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,23,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,23,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,23,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,24,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,24,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,24,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,24,"Seed-feeding bird","None",1,"I"
"I","Crop damage",495,26,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,26,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,26,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,26,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,26,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,26,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,26,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,26,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,26,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,28,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,28,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,28,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,28,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,28,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,28,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,28,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,30,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,30,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,32,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,32,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,32,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,32,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,32,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,32,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,32,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,32,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,32,"Seed-feeding bird","None",1,"I"
"I","Crop damage",495,33,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,33,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,33,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,33,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,33,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,33,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,33,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,33,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,33,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,33,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,33,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,36,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,36,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,36,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,36,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,36,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,38,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,38,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,38,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,38,"Seed-feeding bird","None",1,"I"
"I","Crop damage",495,41,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,41,"Seed-feeding bird","None",1,"I"
"I","Crop damage",495,44,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,44,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,44,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,44,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,44,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,44,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,44,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,44,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,44,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,44,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,44,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,45,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,45,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,45,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,45,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,45,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,45,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,45,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,45,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,46,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,46,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,46,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,46,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,46,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,46,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,47,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,47,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,47,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,47,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,47,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,47,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,47,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,48,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,48,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,48,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,48,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,48,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,48,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,49,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,49,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,49,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,49,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,49,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,49,"Seed-feeding bird","None",1,"I"
"I","Crop damage",495,51,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,51,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,51,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,56,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,56,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,56,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,56,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,56,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,56,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,56,"Seed-feeding bird","None",1,"I"
"I","Crop damage",495,57,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,57,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,57,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,57,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,57,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,57,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,57,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,57,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,57,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,57,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,57,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,59,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,59,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,59,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,59,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,59,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,61,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,61,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,61,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,61,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,61,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,61,"Seed-feeding bird","None",1,"I"
"I","Crop damage",495,62,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,62,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,62,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,62,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,62,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,62,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,62,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,64,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,64,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,64,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,64,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,64,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,64,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,64,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,64,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,64,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,64,"Seed-feeding bird","None",1,"I"
"I","Crop damage",495,67,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,67,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,67,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,67,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,67,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,67,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,67,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,67,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,67,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,67,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,67,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,72,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,72,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,72,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,72,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,72,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,72,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,72,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,72,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,76,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,76,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,76,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,76,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,77,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,77,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,77,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,77,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,77,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,77,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,77,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,78,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,78,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,78,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,78,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,78,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,78,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,78,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,78,"Seed-feeding bird","None",1,"I"
"I","Crop damage",495,80,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,80,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,80,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,80,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,80,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,80,"Seed-feeding bird","None",1,"I"
"I","Crop damage",502,81,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,81,"Seed-feeding bird","None",1,"I"
"I","Crop damage",495,86,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,86,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,86,"Seed-feeding bird","None",1,"I"
"I","Crop damage",496,91,"Seed-feeding bird","None",1,"I"
"I","Crop damage",497,91,"Seed-feeding bird","None",1,"I"
"I","Crop damage",498,91,"Seed-feeding bird","None",1,"I"
"I","Crop damage",499,91,"Seed-feeding bird","None",1,"I"
"I","Crop damage",500,91,"Seed-feeding bird","None",1,"I"
"I","Crop damage",501,91,"Seed-feeding bird","None",1,"I"
"I","Crop damage",503,91,"Seed-feeding bird","None",1,"I"
"I","Crop damage",504,91,"Seed-feeding bird","None",1,"I"
"I","Crop damage",505,91,"Seed-feeding bird","None",1,"I"
"I","Crop damage",495,99,"Seed-feeding bird","Crop production",1,"I"
"I","Crop damage",496,99,"Seed-feeding bird","Crop production",1,"I"
"I","Crop damage",497,99,"Seed-feeding bird","Crop production",1,"I"
"I","Crop damage",498,99,"Seed-feeding bird","Crop production",1,"I"
"I","Crop damage",499,99,"Seed-feeding bird","Crop production",1,"I"
"I","Crop damage",500,99,"Seed-feeding bird","Crop production",1,"I"
"I","Crop damage",501,99,"Seed-feeding bird","Crop production",1,"I"
"I","Crop damage",502,99,"Seed-feeding bird","Crop production",1,"I"
"I","Crop damage",503,99,"Seed-feeding bird","Crop production",1,"I"
"I","Crop damage",504,99,"Seed-feeding bird","Crop production",1,"I"
"I","Crop damage",505,99,"Seed-feeding bird","Crop production",1,"I"
"IN","Pollination",514,95,"Butterfly","Crop production",1,"I"
"IN","Pollination",516,95,"Butterfly","Crop production",1,"I"
"IN","Pollination",523,95,"Butterfly","Crop production",1,"I"
"IN","Crop damage",495,99,"Seed-feeding bird","Crop production",1,"I"
"IN","Crop damage",496,99,"Seed-feeding bird","Crop production",1,"I"
"IN","Crop damage",497,99,"Seed-feeding bird","Crop production",1,"I"
"IN","Crop damage",498,99,"Seed-feeding bird","Crop production",1,"I"
"IN","Crop damage",499,99,"Seed-feeding bird","Crop production",1,"I"
"IN","Crop damage",500,99,"Seed-feeding bird","Crop production",1,"I"
"IN","Crop damage",501,99,"Seed-feeding bird","Crop production",1,"I"
"IN","Crop damage",502,99,"Seed-feeding bird","Crop production",1,"I"
"IN","Crop damage",503,99,"Seed-feeding bird","Crop production",1,"I"
"IN","Crop damage",504,99,"Seed-feeding bird","Crop production",1,"I"
"IN","Crop damage",505,99,"Seed-feeding bird","Crop production",1,"I"
"E","None",11,105,"Plant","Pollination",1,"I"
"E","None",77,317,"Plant","Pollination",1,"I"
"E","None",77,202,"Plant","Pollination",1,"I"
"E","None",78,123,"Plant","Pollination",1,"I"
"E","None",26,183,"Plant","Pollination",1,"I"
"E","None",20,123,"Plant","Pollination",1,"I"
"E","None",20,126,"Plant","Pollination",1,"I"
"E","None",26,318,"Plant","Pollination",1,"I"
"E","None",76,276,"Plant","Pollination",1,"I"
"E","None",26,144,"Plant","Pollination",1,"I"
"E","None",76,322,"Plant","Pollination",1,"I"
"E","None",20,279,"Plant","Pollination",1,"I"
"E","None",61,278,"Plant","Pollination",1,"I"
"E","None",61,190,"Plant","Pollination",1,"I"
"E","None",61,318,"Plant","Pollination",1,"I"
"E","None",61,186,"Plant","Pollination",1,"I"
"E","None",61,282,"Plant","Pollination",1,"I"
"E","None",61,203,"Plant","Pollination",1,"I"
"E","None",61,317,"Plant","Pollination",1,"I"
"E","None",26,232,"Plant","Pollination",1,"I"
"E","None",61,232,"Plant","Pollination",1,"I"
"E","None",61,276,"Plant","Pollination",1,"I"
"E","Crop production",95,295,"Crop","Pollination",1,"I"
"E","Crop production",95,112,"Crop","Pollination",1,"I"
"E","Crop production",95,126,"Crop","Pollination",1,"I"
"E","None",11,232,"Plant","Pollination",1,"I"
"E","None",61,343,"Plant","None",1,"I"
"E","Crop production",99,358,"Crop","Crop damage",1,"I"
"E","None",11,349,"Plant","None",1,"I"
"E","None",28,363,"Plant","None",1,"I"
"E","Crop production",98,358,"Crop","Crop damage",1,"I"
"E","None",78,348,"Plant","None",1,"I"
"E","None",77,348,"Plant","None",1,"I"
"E","None",66,354,"Plant","None",1,"I"
"E","None",38,343,"Plant","None",1,"I"
"E","Crop production",97,358,"Crop","Crop damage",1,"I"
"E","None",44,357,"Plant","None",1,"I"
"E","None",19,354,"Plant","None",1,"I"
"E","None",44,358,"Plant","Crop damage",1,"I"
"E","Crop production",97,351,"Crop","Crop damage",1,"I"
"E","None",26,361,"Plant","None",1,"I"
"E","None",33,341,"Plant","None",1,"I"
"E","None",28,344,"Plant","None",1,"I"
"E","Crop damage",358,376,"Aphid","Pest control",1,"I"
"E","Crop damage",358,377,"Aphid","Pest control",1,"I"
"E","Crop damage",358,368,"Aphid","Pest control",1,"I"
"E","None",343,367,"Aphid","Pest control",1,"I"
"E","Crop damage",358,367,"Aphid","Pest control",1,"I"
"E","Crop damage",358,378,"Aphid","Pest control",1,"I"
"E","Crop damage",358,374,"Aphid","Pest control",1,"I"
