"contrast","estimate","p.value","iteration"
"E - M",6.36352297453799,6.7701400041642e-13,14
"E - SE",5.8357137675579,5.22948351289187e-12,14
"E - SI",6.43803222428831,5.1636472875316e-13,14
"I - IM",3.22993097191249,1.95989890983128e-11,14
"I - M",-0.115686266034855,0.961167067379181,14
"I - SE",-0.643495473014946,0.0017018720317431,14
"I - SI",-0.0411770162845322,0.999676769790836,14
"IM - M",-3.34561723794734,8.79585293489527e-12,14
"IM - SE",-3.87342644492744,3.24185123190546e-13,14
"IM - SI",-3.27110798819702,1.469813160071e-11,14
"M - SE",-0.527809206980091,0.0130410925258756,14
"M - SI",0.0745092497503226,0.994529490544061,14
"SE - SI",0.602318456730414,0.0035669631097468,14
"E - I",6.8540721685665,1.10689235555128e-13,15
"E - IM",9.85221498304712,4.32986979603811e-15,15
"E - M",6.64225894011745,2.26596519325994e-13,15
"E - SE",6.0793104489455,1.83553172661277e-12,15
"E - SI",6.81474387706473,1.26121335597418e-13,15
"I - IM",2.99814281448062,7.37210292811596e-12,15
"I - M",-0.211813228449055,0.600385096079658,15
"I - SE",-0.774761719620998,5.70856146748788e-05,15
"I - SI",-0.0393282915017723,0.999642508070428,15
"IM - M",-3.20995604292968,1.48503431773861e-12,15
"IM - SE",-3.77290453410162,4.05231403988182e-14,15
"IM - SI",-3.0374711059824,5.45385958616862e-12,15
"M - SE",-0.562948491171943,0.00338223977675833,15
"M - SI",0.172484936947283,0.777214426781273,15
"SE - SI",0.735433428119226,0.000122033259279619,15
"E - I",6.78279572015705,1.50435219836709e-13,16
"E - IM",9.7653514963664,4.66293670342566e-15,16
"E - M",6.57678225333472,3.04756220259605e-13,16
"E - SE",5.97763518625549,2.88835622086481e-12,16
"E - SI",6.70579030313051,1.95288230031565e-13,16
"I - IM",2.98255577620935,7.23717752393327e-11,16
"I - M",-0.206013466822331,0.671583130526151,16
"I - SE",-0.805160533901563,6.35400309676459e-05,16
"I - SI",-0.0770054170265393,0.99296750497868,16
"IM - M",-3.18856924303168,1.55121471223651e-11,16
"IM - SE",-3.78771631011091,3.06643599401468e-13,16
"IM - SI",-3.05956119323589,4.045108692452e-11,16
"M - SE",-0.599147067079231,0.00280811316725027,16
"M - SI",0.129008049795792,0.933782699700903,16
"SE - SI",0.728155116875024,0.000264036000905521,16
"E - I",6.98399196598135,7.80486786311485e-14,17
"E - IM",9.67625647355087,4.55191440096314e-15,17
"E - M",6.67698768509563,2.12496686913255e-13,17
"E - SE",6.07846530944156,1.92168503332368e-12,17
"E - SI",6.89278550584577,1.03805852802452e-13,17
"I - IM",2.69226450756952,1.13781206678709e-10,17
"I - M",-0.30700428088572,0.259118073321074,17
"I - SE",-0.90552665653979,9.07948519546231e-06,17
"I - SI",-0.0912064601355791,0.984904451759918,17
"IM - M",-2.99926878845524,9.38060740196534e-12,17
"IM - SE",-3.59779116410931,1.43551837084033e-13,17
"IM - SI",-2.7834709677051,5.31690247385086e-11,17
"M - SE",-0.59852237565407,0.00252787927019915,17
"M - SI",0.215797820750141,0.625288579307523,17
"SE - SI",0.814320196404211,4.71034079807531e-05,17
"E - I",6.83557017881185,1.16240350678254e-13,18
"E - IM",9.85229197936337,4.44089209850063e-15,18
"E - M",6.59997580884647,2.61568544601687e-13,18
"E - SE",6.04276746066632,2.10831352376317e-12,18
"E - SI",6.72877770779603,1.66755498298699e-13,18
"I - IM",3.01672180055152,1.017386175306e-11,18
"I - M",-0.23559436996538,0.484652753812942,18
"I - SE",-0.792802718145536,3.76333964813291e-05,18
"I - SI",-0.106792471015823,0.962009111243367,18
"IM - M",-3.2523161705169,1.77091674657959e-12,18
"IM - SE",-3.80952451869705,4.9515946898282e-14,18
"IM - SI",-3.12351427156734,4.54547510742032e-12,18
"M - SE",-0.557208348180156,0.00372362444485164,18
"M - SI",0.128801898949557,0.919927676364524,18
"SE - SI",0.686010247129713,0.00030381201830032,18
"E - I",6.77072164167879,1.58539847916472e-13,19
"E - IM",9.67789244463113,4.55191440096314e-15,19
"E - M",6.51351062823475,3.84914322637542e-13,19
"E - SE",5.93048965188561,3.50353079880961e-12,19
"E - SI",6.64679851400129,2.41695552460897e-13,19
"I - IM",2.90717080295234,3.11696224386537e-11,19
"I - M",-0.25721101344404,0.450836613031538,19
"I - SE",-0.840231989793187,3.80067619532021e-05,19
"I - SI",-0.123923127677504,0.9447826110547,19
"IM - M",-3.16438181639638,4.45954384531433e-12,19
"IM - SE",-3.74740279274552,9.80326930744013e-14,19
"IM - SI",-3.03109393062984,1.20443655049485e-11,19
"M - SE",-0.583020976349148,0.00418056300445557,19
"M - SI",0.133287885766536,0.926416611052211,19
"SE - SI",0.716308862115683,0.000369299491430497,19
"E - I",6.89863693097227,9.29256671611256e-14,20
"E - IM",9.87977879268949,4.32986979603811e-15,20
"E - M",6.64398860079055,2.18824958153618e-13,20
"E - SE",6.09182859652777,1.70874425720058e-12,20
"E - SI",6.78855410708053,1.33559829862406e-13,20
"I - IM",2.98114186171721,3.24262838802269e-12,20
"I - M",-0.254648330181724,0.383407445077342,20
"I - SE",-0.806808334444503,2.25675923906099e-05,20
"I - SI",-0.110082823891741,0.954334391100032,20
"IM - M",-3.23579019189894,4.73621142305092e-13,20
"IM - SE",-3.78795019616172,1.68753899743024e-14,20
"IM - SI",-3.09122468560895,1.397992832608e-12,20
"M - SE",-0.552160004262779,0.00340994508906356,20
"M - SI",0.144565506289983,0.869221766904196,20
"SE - SI",0.696725510552763,0.000198820917077902,20
"E - I",6.77160203598414,1.5754064719431e-13,21
"E - IM",9.8246650642761,4.88498130835069e-15,21
"E - M",6.42964397226412,5.19362330919648e-13,21
"E - SE",5.97757271818524,2.90634183386373e-12,21
"E - SI",6.65277748104541,2.36033415035308e-13,21
"I - IM",3.05306302829196,1.46338829942749e-10,21
"I - M",-0.34195806372002,0.171931845387509,21
"I - SE",-0.794029317798902,8.14383258834761e-05,21
"I - SI",-0.118824554938731,0.953783184396801,21
"IM - M",-3.39502109201198,1.28610455618627e-11,21
"IM - SE",-3.84709234609086,7.55506768257419e-13,21
"IM - SI",-3.17188758323069,6.12805362010249e-11,21
"M - SE",-0.452071254078882,0.0371452054993425,21
"M - SI",0.223133508781289,0.601186263491154,21
"SE - SI",0.675204762860171,0.000724882171446395,21
"E - I",6.60343653979577,2.84994250421278e-13,22
"E - IM",9.7098865564946,4.66293670342566e-15,22
"E - M",6.35480805328809,6.9200201124886e-13,22
"E - SE",5.8425030349046,5.03641572890956e-12,22
"E - SI",6.53699941066311,3.58935103861313e-13,22
"I - IM",3.10645001669883,1.53999035745755e-11,22
"I - M",-0.24862848650768,0.500107754453948,22
"I - SE",-0.760933504891175,0.00018567927062485,22
"I - SI",-0.0664371291326615,0.996667936419916,22
"IM - M",-3.35507850320651,2.61501931220209e-12,22
"IM - SE",-3.86738352159,1.0635936575909e-13,22
"IM - SI",-3.17288714583149,9.40247879555045e-12,22
"M - SE",-0.512305018383495,0.0159250787184261,22
"M - SI",0.182191357375018,0.783104162452981,22
"SE - SI",0.694496375758513,0.000617773042369207,22
"E - I",6.92298151439278,8.72635297355373e-14,23
"E - IM",9.82802056326687,4.32986979603811e-15,23
"E - M",6.73711781623006,1.61315405478035e-13,23
"E - SE",6.09874783447477,1.68898228736225e-12,23
"E - SI",6.8929326346513,9.6034291630076e-14,23
"I - IM",2.90503904887409,1.06449293824085e-11,23
"I - M",-0.185863698162718,0.712507782811135,23
"I - SE",-0.824233679918007,1.95721751229394e-05,23
"I - SI",-0.0300488797414795,0.999899596670678,23
"IM - M",-3.09090274703681,2.53930210192266e-12,23
"IM - SE",-3.7292727287921,3.75255382323303e-14,23
"IM - SI",-2.93508792861557,8.41982039645472e-12,23
"M - SE",-0.638369981755289,0.000734772986507592,23
"M - SI",0.155814818421239,0.835881723085742,23
"SE - SI",0.794184800176527,3.50220406610813e-05,23
"E - I",6.7723386103653,1.44217970898808e-13,24
"E - IM",9.81738187891918,4.32986979603811e-15,24
"E - M",6.56863829798102,2.92099677778879e-13,24
"E - SE",6.08101722217865,1.81243908770057e-12,24
"E - SI",6.72182302295766,1.71307412699662e-13,24
"I - IM",3.04504326855388,3.41116024316079e-12,24
"I - M",-0.203700312384278,0.634823079309497,24
"I - SE",-0.691321388186644,0.000265722785801281,24
"I - SI",-0.050515587407638,0.998771947919439,24
"IM - M",-3.24874358093816,7.37521155258491e-13,24
"IM - SE",-3.73636465674053,3.39728245535298e-14,24
"IM - SI",-3.09555885596152,2.33235653013253e-12,24
"M - SE",-0.487621075802366,0.0131099570573553,24
"M - SI",0.15318472497664,0.848334496193785,24
"SE - SI",0.640805800779006,0.00071768684476492,24
"E - I",7.13470463651838,4.79616346638068e-14,25
"E - IM",9.77897058699548,4.32986979603811e-15,25
"E - M",6.68714309489968,1.97508676080815e-13,25
"E - SE",6.05678650063013,2.03337346960097e-12,25
"E - SI",6.97846428267624,7.62723217917483e-14,25
"I - IM",2.64426595047709,5.49931211679677e-11,25
"I - M",-0.447561541618708,0.0278119040488176,25
"I - SE",-1.07791813588826,3.04278059637397e-07,25
"I - SI",-0.156240353842141,0.852788723059605,25
"IM - M",-3.0918274920958,1.48425716162137e-12,25
"IM - SE",-3.72218408636535,2.54241072639161e-14,25
"IM - SI",-2.80050630431923,1.48375756126029e-11,25
"M - SE",-0.630356594269549,0.00109789320403431,25
"M - SI",0.291321187776568,0.283082451269782,25
"SE - SI",0.921677782046117,4.65709256403102e-06,25
"E - I",6.81326913418375,1.24122934153093e-13,26
"E - IM",9.90600223269036,4.32986979603811e-15,26
"E - M",6.61242307010981,2.4624746686186e-13,26
"E - SE",6.05372682817121,1.99396055222678e-12,26
"E - SI",6.78115544945677,1.38111744263369e-13,26
"I - IM",3.0927330985066,2.67763589079095e-12,26
"I - M",-0.200846064073942,0.638316933544512,26
"I - SE",-0.75954230601254,6.2001005196155e-05,26
"I - SI",-0.0321136847269798,0.999858455339683,26
"IM - M",-3.29357916258054,6.0151883474191e-13,26
"IM - SE",-3.85227540451914,2.07611705604904e-14,26
"IM - SI",-3.12484678323358,2.10875761297302e-12,26
"M - SE",-0.558696241938598,0.00314879477871233,26
"M - SI",0.168732379346962,0.782781915317372,26
"SE - SI",0.727428621285561,0.000116954077280851,26
"E - I",6.77132315281413,1.50990331349021e-13,27
"E - IM",9.74254057834769,4.55191440096314e-15,27
"E - M",6.53571827821037,3.42281758491936e-13,27
"E - SE",5.99158892620608,2.66886512889641e-12,27
"E - SI",6.67148555695659,2.12385664610792e-13,27
"I - IM",2.97121742553357,2.58362220506569e-11,27
"I - M",-0.235604874603758,0.518043818480869,27
"I - SE",-0.779734226608049,7.59643895961171e-05,27
"I - SI",-0.0998375958575393,0.975109162770981,27
"IM - M",-3.20682230013732,4.42512693155095e-12,27
"IM - SE",-3.75095165214161,1.23012711128467e-13,27
"IM - SI",-3.0710550213911,1.20508047984913e-11,27
"M - SE",-0.544129352004291,0.00636720637405208,27
"M - SI",0.135767278746219,0.912638003512607,27
"SE - SI",0.67989663075051,0.000501436288659285,27
"E - I",7.04217036798618,5.96189764223709e-14,28
"E - IM",9.84763105278039,4.32986979603811e-15,28
"E - M",6.76799998725042,1.4344081478157e-13,28
"E - SE",6.13860407142031,1.42952316650735e-12,28
"E - SI",6.93116751414666,8.39328606616618e-14,28
"I - IM",2.80546068479421,9.70168390068693e-12,28
"I - M",-0.274170380735759,0.30837583461614,28
"I - SE",-0.903566296565871,3.76114295885799e-06,28
"I - SI",-0.111002853839522,0.953132313145853,28
"IM - M",-3.07963106552997,1.08746345262034e-12,28
"IM - SE",-3.70902698136008,1.95399252334028e-14,28
"IM - SI",-2.91646353863373,3.8649083933251e-12,28
"M - SE",-0.629395915830112,0.000766746353322523,28
"M - SI",0.163167526896237,0.801168413628175,28
"SE - SI",0.792563442726349,3.06227677155935e-05,28
"E - I",6.84124362668981,1.23234755733392e-13,29
"E - IM",9.70538413709511,4.55191440096314e-15,29
"E - M",6.58769377137534,2.91100477056716e-13,29
"E - SE",6.04652642932394,2.18280948871552e-12,29
"E - SI",6.74994606871183,1.66644475996236e-13,29
"I - IM",2.8641405104053,3.49411610756079e-11,29
"I - M",-0.253549855314467,0.457105139722873,29
"I - SE",-0.794717197365875,6.95006528633746e-05,29
"I - SI",-0.0912975579779793,0.984476591202986,29
"IM - M",-3.11769036571976,4.93372009913173e-12,29
"IM - SE",-3.65885770777117,1.26565424807268e-13,29
"IM - SI",-2.95543806838328,1.69737557342842e-11,29
"M - SE",-0.541167342051408,0.00741787411089956,29
"M - SI",0.162252297336487,0.842073583538433,29
"SE - SI",0.703419639387896,0.000376270398630862,29
"E - I",7.11246568956646,4.72955008490317e-14,30
"E - IM",9.90005651816507,4.32986979603811e-15,30
"E - M",6.90855962048422,8.79296635503124e-14,30
"E - SE",6.28862336727232,7.85482789922298e-13,30
"E - SI",7.03844420243357,5.88418203051333e-14,30
"I - IM",2.78759082859861,3.35182992472483e-11,30
"I - M",-0.203906069082247,0.612203194697766,30
"I - SE",-0.823842322294142,1.2182321327936e-05,30
"I - SI",-0.0740214871328968,0.991885671538212,30
"IM - M",-2.99149689768085,6.30584473526596e-12,30
"IM - SE",-3.61143315089275,7.7937656328686e-14,30
"IM - SI",-2.8616123157315,1.81299419921288e-11,30
"M - SE",-0.619936253211896,0.000676676355609196,30
"M - SI",0.12988458194935,0.908967137730034,30
"SE - SI",0.749820835161246,5.14286128319164e-05,30
"E - I",7.01740771556086,6.38378239159465e-14,31
"E - IM",9.8353378043517,4.32986979603811e-15,31
"E - M",6.80212425035003,1.27009514017118e-13,31
"E - SE",6.18677588365629,1.18127729820117e-12,31
"E - SI",6.945629886233,7.97140131680862e-14,31
"I - IM",2.81793008879084,9.50162171164948e-12,31
"I - M",-0.215283465210828,0.56140922703526,31
"I - SE",-0.830631831904566,1.34942949885364e-05,31
"I - SI",-0.0717778293278544,0.993034407438797,31
"IM - M",-3.03321355400167,1.68964842117703e-12,31
"IM - SE",-3.64856192069541,2.80886425230165e-14,31
"IM - SI",-2.8897079181187,5.33695310167559e-12,31
"M - SE",-0.615348366693738,0.000927181398195587,31
"M - SI",0.143505635882973,0.871285484332993,31
"SE - SI",0.758854002576712,5.49560277193217e-05,31
"E - I",6.91452177723978,8.40438829641244e-14,32
"E - IM",9.95199869570653,4.32986979603811e-15,32
"E - M",6.75134637653601,1.4432899320127e-13,32
"E - SE",6.12578046928079,1.44217970898808e-12,32
"E - SI",6.8610549042209,9.99200722162641e-14,32
"I - IM",3.03747691846675,1.15341070028308e-12,32
"I - M",-0.163175400703769,0.77716810149646,32
"I - SE",-0.788741307958996,1.90438815884653e-05,32
"I - SI",-0.0534668730188859,0.997926623093326,32
"IM - M",-3.20065231917052,3.36841665671272e-13,32
"IM - SE",-3.82621822642575,9.76996261670138e-15,32
"IM - SI",-3.09094379148564,7.66497976201208e-13,32
"M - SE",-0.625565907255227,0.000539820957259018,32
"M - SI",0.109708527684883,0.94807442815022,32
"SE - SI",0.73527443494011,5.67579027609399e-05,32
"E - I",6.67511690931444,2.04836148043341e-13,33
"E - IM",9.80233944523081,4.44089209850063e-15,33
"E - M",6.49480343818909,3.87245790989255e-13,33
"E - SE",5.9838034873774,2.69728683832682e-12,33
"E - SI",6.63147034284426,2.38586927991946e-13,33
"I - IM",3.12722253591637,3.40749650717953e-12,33
"I - M",-0.180313471125358,0.752320978407165,33
"I - SE",-0.691313421937045,0.000322348519961158,33
"I - SI",-0.0436465664701808,0.999429067367864,33
"IM - M",-3.30753600704173,9.20929998926567e-13,33
"IM - SE",-3.81853595785342,3.79696274421804e-14,33
"IM - SI",-3.17086910238655,2.47557530030917e-12,33
"M - SE",-0.510999950811687,0.00997385802145523,33
"M - SI",0.136666904655177,0.904929815415624,33
"SE - SI",0.647666855466865,0.000753424340564246,33
"E - I",6.87825000816808,9.91429160990265e-14,34
"E - IM",9.89267045454889,4.32986979603811e-15,34
"E - M",6.7115303907717,1.72972747236599e-13,34
"E - SE",6.10255927566484,1.63602464908763e-12,34
"E - SI",6.82115312611178,1.19459997449667e-13,34
"I - IM",3.01442044638081,5.90882898166001e-12,34
"I - M",-0.166719617396386,0.788055571839422,34
"I - SE",-0.775690732503244,4.06922030259382e-05,34
"I - SI",-0.0570968820563058,0.997639920346451,34
"IM - M",-3.18114006377719,1.66777702759191e-12,34
"IM - SE",-3.79011117888405,3.30846461338297e-14,34
"IM - SI",-3.07151732843711,3.82482934213613e-12,34
"M - SE",-0.608971115106858,0.00109632897607548,34
"M - SI",0.10962273534008,0.955454352643012,34
"SE - SI",0.718593850446938,0.000125710606456386,34
"E - I",6.90988942189049,9.17044218340379e-14,35
"E - IM",9.9139670005895,4.44089209850063e-15,35
"E - M",6.59155703150155,2.68562949656825e-13,35
"E - SE",6.02662083869572,2.24220642053297e-12,35
"E - SI",6.85893519014255,1.08024700296028e-13,35
"I - IM",3.00407757869901,1.61430868672596e-11,35
"I - M",-0.318332390388935,0.185042964473422,35
"I - SE",-0.883268583194767,6.92604935093044e-06,35
"I - SI",-0.0509542317479417,0.998744020988618,35
"IM - M",-3.32240996908795,1.5075718451385e-12,35
"IM - SE",-3.88734616189378,4.46309655899313e-14,35
"IM - SI",-3.05503181044695,1.08627551398399e-11,35
"M - SE",-0.564936192805832,0.0031241973857743,35
"M - SI",0.267378158640994,0.349555921900336,35
"SE - SI",0.832314351446826,1.78722028161271e-05,35
"E - I",7.10199077999064,4.6074255521944e-14,36
"E - IM",10.0537643428797,4.21884749357559e-15,36
"E - M",6.85229457963317,9.95870053088765e-14,36
"E - SE",6.30831413699554,6.95332680322736e-13,36
"E - SI",7.03405876894007,5.62883073484954e-14,36
"I - IM",2.95177356288901,1.45350398383925e-12,36
"I - M",-0.249696200357474,0.34294698059109,36
"I - SE",-0.793676642995104,1.09443353799588e-05,36
"I - SI",-0.0679320110505701,0.992997190642922,36
"IM - M",-3.20146976324648,2.1094237467878e-13,36
"IM - SE",-3.74545020588411,9.88098491916389e-15,36
"IM - SI",-3.01970557393958,8.5220719370227e-13,36
"M - SE",-0.54398044263763,0.0019919146259243,36
"M - SI",0.181764189306904,0.672388887214586,36
"SE - SI",0.725744631944534,4.46804736532469e-05,36
"E - I",7.11034770860042,4.46309655899313e-14,37
"E - IM",10.0019507874941,4.21884749357559e-15,37
"E - M",6.89949722168421,8.49320613838245e-14,37
"E - SE",6.28322488386514,7.6039174956577e-13,37
"E - SI",7.05165810200559,5.30686605770825e-14,37
"I - IM",2.89160307889372,1.07369668711499e-12,37
"I - M",-0.210850486916202,0.522771260130801,37
"I - SE",-0.827122824735272,5.12771586791416e-06,37
"I - SI",-0.0586896065948261,0.996440716980388,37
"IM - M",-3.10245356580992,2.00617300549766e-13,37
"IM - SE",-3.71872590362899,7.21644966006352e-15,37
"IM - SI",-2.95029268548855,6.69353461546507e-13,37
"M - SE",-0.61627233781907,0.000409227911697396,37
"M - SI",0.152160880321376,0.807696698946442,37
"SE - SI",0.768433218140446,1.71291581182453e-05,37
"E - I",6.60150716378519,2.83550960489265e-13,38
"E - IM",9.69577268976253,4.55191440096314e-15,38
"E - M",6.4615233981524,4.65072425015478e-13,38
"E - SE",5.93661378613062,3.43558514970255e-12,38
"E - SI",6.5608839064607,3.26627613844721e-13,38
"I - IM",3.09426552597734,1.18369758439485e-11,38
"I - M",-0.139983765632795,0.910741737417891,38
"I - SE",-0.664893377654569,0.000956636149518908,38
"I - SI",-0.0406232573244925,0.999673743646611,38
"IM - M",-3.23424929161013,4.24871249293801e-12,38
"IM - SE",-3.7591589036319,1.41886502547095e-13,38
"IM - SI",-3.13488878330183,8.78552786076625e-12,38
"M - SE",-0.524909612021774,0.0117020628147793,38
"M - SI",0.0993605083083029,0.978289340199405,38
"SE - SI",0.624270120330077,0.00201372061814076,38
"E - I",7.0046837988759,6.61692922676593e-14,39
"E - IM",9.87878875922033,4.32986979603811e-15,39
"E - M",6.73601561305051,1.5931700403371e-13,39
"E - SE",6.14310353458504,1.39932510023755e-12,39
"E - SI",6.9380308255138,8.1601392309949e-14,39
"I - IM",2.87410496034443,1.61340940607602e-11,39
"I - M",-0.268668185825395,0.326445358663288,39
"I - SE",-0.861580264290866,7.27596198368818e-06,39
"I - SI",-0.0666529733621042,0.995007204783061,39
"IM - M",-3.14277314616982,2.03015382282956e-12,39
"IM - SE",-3.7356852246353,3.99680288865056e-14,39
"IM - SI",-2.94075793370653,9.48019440727421e-12,39
"M - SE",-0.592912078465471,0.00148228186516741,39
