"node_id","module","layer_id","flow","node_name","taxon","Crop production","Pollination","Crop damage","Pest control","Seed dispersal","Butterfly watching","Bird watching","ES","DES"
375,16,7,0.0011426,"05SECONDARYPARA.Asaphes suspensus","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
375,17,8,0.000233646,"05SECONDARYPARA.Asaphes suspensus","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
375,11,9,0.000829729,"05SECONDARYPARA.Asaphes suspensus","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
376,15,1,3.20604e-05,"05SECONDARYPARA.Asaphes vulgaris","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
376,42,5,0.000390782,"05SECONDARYPARA.Asaphes vulgaris","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
376,2,6,5.84711e-05,"05SECONDARYPARA.Asaphes vulgaris","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
376,16,7,0.000415489,"05SECONDARYPARA.Asaphes vulgaris","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
376,1,8,4.08156e-06,"05SECONDARYPARA.Asaphes vulgaris","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
376,1,9,2.55348e-05,"05SECONDARYPARA.Asaphes vulgaris","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
377,2,6,8.35302e-06,"05SECONDARYPARA.Coruna clavata","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
378,15,1,2.13833e-05,"05SECONDARYPARA.Dendrocerus aphidum","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
378,1,2,1.06054e-05,"05SECONDARYPARA.Dendrocerus aphidum","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
378,2,6,1.6706e-05,"05SECONDARYPARA.Dendrocerus aphidum","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
378,2,7,0.000462572,"05SECONDARYPARA.Dendrocerus aphidum","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
378,1,9,0.000220457,"05SECONDARYPARA.Dendrocerus aphidum","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
378,47,11,0.000553342,"05SECONDARYPARA.Dendrocerus aphidum","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
379,15,1,0.000230227,"05SECONDARYPARA.Dendrocerus carpenteri","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
379,1,2,1.41405e-05,"05SECONDARYPARA.Dendrocerus carpenteri","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
379,42,5,0.000260521,"05SECONDARYPARA.Dendrocerus carpenteri","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
379,16,7,0.000103872,"05SECONDARYPARA.Dendrocerus carpenteri","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
379,1,9,3.94394e-05,"05SECONDARYPARA.Dendrocerus carpenteri","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
380,1,9,2.55348e-05,"05SECONDARYPARA.Pachyneuron sp","Secondary aphid parasitoid",0,0,0,1,0,0,0,1,0
381,114,11,0.000353629,"06MINERPARA.Achrysocharoides acerianus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
382,53,5,0.00132079,"06MINERPARA.Achrysocharoides atys","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
382,50,6,0.000484635,"06MINERPARA.Achrysocharoides atys","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
383,25,11,0.00043179,"06MINERPARA.Achrysocharoides butus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
384,25,11,0.00043179,"06MINERPARA.Achrysocharoides latreillei","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
385,42,5,0.000161841,"06MINERPARA.Adelius sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
385,36,9,0.000755543,"06MINERPARA.Adelius sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
386,75,5,0.000525178,"06MINERPARA.Adelurola florimela","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
387,13,1,3.5907e-05,"06MINERPARA.Alysiinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
387,1,2,6.3957e-06,"06MINERPARA.Alysiinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
387,2,5,4.75192e-05,"06MINERPARA.Alysiinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
387,2,6,8.85998e-06,"06MINERPARA.Alysiinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
387,1,8,3.1176e-06,"06MINERPARA.Alysiinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
387,1,9,1.32206e-05,"06MINERPARA.Alysiinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
388,13,1,2.83059e-05,"06MINERPARA.Anagrus sp A","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
388,37,11,0.001724,"06MINERPARA.Anagrus sp A","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
389,5,5,1.78775e-05,"06MINERPARA.Anagrus sp B","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
389,5,6,5.10171e-06,"06MINERPARA.Anagrus sp B","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
389,5,8,8.82154e-07,"06MINERPARA.Anagrus sp B","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
390,73,9,0.000526121,"06MINERPARA.Anagrus sp C","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
391,42,5,0.000330967,"06MINERPARA.Apanteles circumscriptus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
392,13,1,5.66117e-05,"06MINERPARA.Aphanogmus microneurus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
393,4,9,1.12615e-05,"06MINERPARA.Aphanogmus sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
394,12,3,0.000415955,"06MINERPARA.Apodesmia A","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
394,9,8,0.000152918,"06MINERPARA.Apodesmia A","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
395,13,1,2.83059e-05,"06MINERPARA.Apodesmia curvata","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
395,18,2,0.000426685,"06MINERPARA.Apodesmia curvata","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
396,6,11,0.000133825,"06MINERPARA.Apodesmia irregularis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
397,4,5,5.50147e-06,"06MINERPARA.Apodesmia ocellata","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
397,4,9,1.12615e-05,"06MINERPARA.Apodesmia ocellata","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
398,21,6,3.51364e-06,"06MINERPARA.Apodesmia rufipes","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
399,13,1,0.000132777,"06MINERPARA.Apodesmia similis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
399,18,2,0.000682022,"06MINERPARA.Apodesmia similis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
399,20,4,0.000208219,"06MINERPARA.Apodesmia similis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
399,24,6,0.000226435,"06MINERPARA.Apodesmia similis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
399,1,8,1.5588e-06,"06MINERPARA.Apodesmia similis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
400,33,10,0.000405188,"06MINERPARA.Asaphes suspensus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
401,24,6,0.000296006,"06MINERPARA.Ascogaster varipes","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
402,75,5,0.000553837,"06MINERPARA.Bracon sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
402,9,8,5.17101e-05,"06MINERPARA.Bracon sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
402,71,9,0.00053359,"06MINERPARA.Bracon sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
402,6,11,4.45972e-05,"06MINERPARA.Bracon sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
403,5,6,6.80229e-06,"06MINERPARA.Campoplex sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
404,85,6,0.000616763,"06MINERPARA.Chelonus scabrosus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
405,40,2,2.5272e-05,"06MINERPARA.Chelonus sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
406,5,5,2.68162e-05,"06MINERPARA.Chelonus sp aff rimatus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
407,2,5,4.75192e-05,"06MINERPARA.Chorebus A","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
408,80,1,0.000810606,"06MINERPARA.Chorebus amasis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
409,2,6,2.46263e-05,"06MINERPARA.Chorebus aphantus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
409,1,8,2.3382e-06,"06MINERPARA.Chorebus aphantus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
409,6,11,0.0036292,"06MINERPARA.Chorebus aphantus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
410,15,1,5.08999e-06,"06MINERPARA.Chorebus B","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
410,1,2,1.91871e-05,"06MINERPARA.Chorebus B","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
410,2,6,4.42999e-06,"06MINERPARA.Chorebus B","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
411,1,9,1.32206e-05,"06MINERPARA.Chorebus C","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
412,6,11,0.000133825,"06MINERPARA.Chorebus E","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
413,13,1,0.0010142,"06MINERPARA.Chorebus fallaciosae","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
413,18,2,0.00305244,"06MINERPARA.Chorebus fallaciosae","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
413,12,3,0.000415955,"06MINERPARA.Chorebus fallaciosae","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
413,20,4,0.000624657,"06MINERPARA.Chorebus fallaciosae","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
413,24,6,0.000444009,"06MINERPARA.Chorebus fallaciosae","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
413,12,9,0.000770763,"06MINERPARA.Chorebus fallaciosae","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
414,37,11,0.000121892,"06MINERPARA.Chorebus lateralis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
415,32,1,0.000149185,"06MINERPARA.Chorebus leptogaster","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
416,73,9,0.000526121,"06MINERPARA.Chorebus tanis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
417,19,1,1.4395e-05,"06MINERPARA.Chrysocharis chilo","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
418,25,11,0.000401279,"06MINERPARA.Chrysocharis laomedon","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
419,13,1,0.000443017,"06MINERPARA.Chrysocharis orbicularis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
419,5,5,8.93873e-06,"06MINERPARA.Chrysocharis orbicularis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
419,6,11,0.000133825,"06MINERPARA.Chrysocharis orbicularis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
420,13,1,0.000158993,"06MINERPARA.Chrysocharis pentheus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
420,18,2,0.000104862,"06MINERPARA.Chrysocharis pentheus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
420,20,4,0.000713848,"06MINERPARA.Chrysocharis pentheus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
420,7,5,3.77288e-05,"06MINERPARA.Chrysocharis pentheus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
420,34,6,0.000769288,"06MINERPARA.Chrysocharis pentheus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
420,1,8,1.5588e-06,"06MINERPARA.Chrysocharis pentheus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
420,4,9,1.12615e-05,"06MINERPARA.Chrysocharis pentheus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
421,8,2,2.61534e-05,"06MINERPARA.Chrysocharis polyzo","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
421,2,6,1.41627e-05,"06MINERPARA.Chrysocharis polyzo","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
422,42,5,0.000285954,"06MINERPARA.Chrysocharis prodice","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
422,31,11,0.000231856,"06MINERPARA.Chrysocharis prodice","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
423,32,1,5.45209e-05,"06MINERPARA.Chrysocharis pubicornis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
423,1,2,0.000171751,"06MINERPARA.Chrysocharis pubicornis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
423,3,3,1.83537e-05,"06MINERPARA.Chrysocharis pubicornis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
423,43,4,0.000868386,"06MINERPARA.Chrysocharis pubicornis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
423,76,5,0.000369568,"06MINERPARA.Chrysocharis pubicornis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
423,2,6,0.000564548,"06MINERPARA.Chrysocharis pubicornis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
423,1,8,4.19105e-06,"06MINERPARA.Chrysocharis pubicornis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
423,12,9,0.000516197,"06MINERPARA.Chrysocharis pubicornis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
423,6,11,0.000100369,"06MINERPARA.Chrysocharis pubicornis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
424,13,1,2.83059e-05,"06MINERPARA.Chrysocharis viridis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
424,18,2,0.000384948,"06MINERPARA.Chrysocharis viridis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
424,3,3,7.34146e-05,"06MINERPARA.Chrysocharis viridis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
424,24,6,0.000745117,"06MINERPARA.Chrysocharis viridis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
424,5,8,2.94051e-07,"06MINERPARA.Chrysocharis viridis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
424,12,9,0.000629674,"06MINERPARA.Chrysocharis viridis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
424,107,11,0.000483691,"06MINERPARA.Chrysocharis viridis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
425,25,11,0.00227645,"06MINERPARA.Cirrospilus diallus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
426,25,11,0.000552513,"06MINERPARA.Cirrospilus lyncus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
427,13,1,7.12072e-05,"06MINERPARA.Cirrospilus vittatus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
427,34,6,0.00124117,"06MINERPARA.Cirrospilus vittatus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
428,108,1,0.000189028,"06MINERPARA.Colastes braconius","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
428,123,5,0.000241028,"06MINERPARA.Colastes braconius","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
428,2,6,9.63966e-06,"06MINERPARA.Colastes braconius","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
428,6,11,0.000814069,"06MINERPARA.Colastes braconius","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
429,71,9,0.00053359,"06MINERPARA.Colastes sp aff braconius","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
430,2,6,4.42999e-06,"06MINERPARA.Coloneura (ate)","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
431,15,1,1.18425e-05,"06MINERPARA.Cyrtogaster vulgaris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
431,18,2,9.84658e-05,"06MINERPARA.Cyrtogaster vulgaris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
431,1,3,0.000446422,"06MINERPARA.Cyrtogaster vulgaris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
431,43,4,0.000434193,"06MINERPARA.Cyrtogaster vulgaris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
431,2,5,6.53967e-05,"06MINERPARA.Cyrtogaster vulgaris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
431,2,6,0.000106541,"06MINERPARA.Cyrtogaster vulgaris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
431,6,11,0.00121396,"06MINERPARA.Cyrtogaster vulgaris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
432,2,5,4.75192e-05,"06MINERPARA.Dacnusa adducta","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
433,13,1,0.000103889,"06MINERPARA.Dacnusa areolaris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
433,1,2,0.000188006,"06MINERPARA.Dacnusa areolaris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
433,1,3,0.000129959,"06MINERPARA.Dacnusa areolaris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
433,2,5,0.000142558,"06MINERPARA.Dacnusa areolaris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
433,2,6,0.000221562,"06MINERPARA.Dacnusa areolaris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
433,1,8,4.97045e-06,"06MINERPARA.Dacnusa areolaris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
433,1,9,0.000105765,"06MINERPARA.Dacnusa areolaris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
433,35,10,0.000888766,"06MINERPARA.Dacnusa areolaris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
433,6,11,0.00163936,"06MINERPARA.Dacnusa areolaris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
434,4,2,1.71685e-05,"06MINERPARA.Dacnusa laevipectus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
434,76,5,0.000170258,"06MINERPARA.Dacnusa laevipectus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
434,44,6,0.00171304,"06MINERPARA.Dacnusa laevipectus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
434,4,9,2.25229e-05,"06MINERPARA.Dacnusa laevipectus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
435,13,1,0.000294551,"06MINERPARA.Dacnusa macrospila","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
435,18,2,0.000590795,"06MINERPARA.Dacnusa macrospila","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
435,12,3,0.000415955,"06MINERPARA.Dacnusa macrospila","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
435,9,8,0.0002403,"06MINERPARA.Dacnusa macrospila","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
436,13,1,0.000501298,"06MINERPARA.Dacnusa maculipes/confinis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
436,1,2,0.00050259,"06MINERPARA.Dacnusa maculipes/confinis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
436,1,3,0.00131042,"06MINERPARA.Dacnusa maculipes/confinis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
436,43,4,0.00103693,"06MINERPARA.Dacnusa maculipes/confinis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
436,2,5,0.00206577,"06MINERPARA.Dacnusa maculipes/confinis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
436,2,6,0.000546271,"06MINERPARA.Dacnusa maculipes/confinis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
436,9,8,0.00032688,"06MINERPARA.Dacnusa maculipes/confinis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
436,4,9,6.9608e-05,"06MINERPARA.Dacnusa maculipes/confinis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
436,35,10,0.00204345,"06MINERPARA.Dacnusa maculipes/confinis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
436,6,11,0.000506628,"06MINERPARA.Dacnusa maculipes/confinis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
437,3,1,4.86009e-06,"06MINERPARA.Dacnusa tarsalis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
437,40,2,0.000833975,"06MINERPARA.Dacnusa tarsalis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
437,3,3,0.000269187,"06MINERPARA.Dacnusa tarsalis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
437,5,5,0.000201775,"06MINERPARA.Dacnusa tarsalis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
437,5,6,0.000263792,"06MINERPARA.Dacnusa tarsalis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
437,5,8,3.52862e-06,"06MINERPARA.Dacnusa tarsalis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
437,3,9,9.04118e-05,"06MINERPARA.Dacnusa tarsalis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
437,33,10,0.00121556,"06MINERPARA.Dacnusa tarsalis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
437,6,11,0.000669125,"06MINERPARA.Dacnusa tarsalis","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
438,19,1,5.75801e-05,"06MINERPARA.Dacnusa temula","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
439,13,1,3.32807e-05,"06MINERPARA.Dapsilarthra rufiventris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
439,2,6,5.37314e-05,"06MINERPARA.Dapsilarthra rufiventris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
439,1,8,2.3382e-06,"06MINERPARA.Dapsilarthra rufiventris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
439,6,11,0.000578324,"06MINERPARA.Dapsilarthra rufiventris","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
440,59,8,0.00127981,"06MINERPARA.Desmiostoma parvulum","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
441,42,5,0.000330967,"06MINERPARA.Diadegma crataegi","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
442,2,5,4.75192e-05,"06MINERPARA.Diglyphus chabrias","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
443,13,1,0.00285749,"06MINERPARA.Diglyphus isaea","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
443,40,2,0.000772624,"06MINERPARA.Diglyphus isaea","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
443,12,3,0.0039699,"06MINERPARA.Diglyphus isaea","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
443,20,4,0.00495726,"06MINERPARA.Diglyphus isaea","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
443,121,5,0.000283497,"06MINERPARA.Diglyphus isaea","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
443,2,6,0.000551607,"06MINERPARA.Diglyphus isaea","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
443,9,8,0.00148631,"06MINERPARA.Diglyphus isaea","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
443,12,9,0.00138174,"06MINERPARA.Diglyphus isaea","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
443,33,10,0.00121556,"06MINERPARA.Diglyphus isaea","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
443,6,11,0.000562432,"06MINERPARA.Diglyphus isaea","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
444,18,2,9.84658e-05,"06MINERPARA.Epiclerus temenus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
444,2,6,8.85998e-06,"06MINERPARA.Epiclerus temenus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
445,13,1,0.000232037,"06MINERPARA.Eulophinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
445,1,2,1.91871e-05,"06MINERPARA.Eulophinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
445,12,3,0.000769081,"06MINERPARA.Eulophinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
445,2,6,8.54732e-05,"06MINERPARA.Eulophinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
445,17,8,7.52933e-05,"06MINERPARA.Eulophinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
445,12,9,0.000305475,"06MINERPARA.Eulophinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
445,6,11,3.34562e-05,"06MINERPARA.Eulophinae sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
446,26,5,0.000407548,"06MINERPARA.Exotela cyclogaster","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
447,6,11,3.34562e-05,"06MINERPARA.Exotela flavicoxa","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
448,9,8,6.55364e-05,"06MINERPARA.Exotela gilvipes","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
449,40,2,2.5272e-05,"06MINERPARA.Exotela spinifer","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
449,5,5,8.93873e-06,"06MINERPARA.Exotela spinifer","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
449,5,6,1.02034e-05,"06MINERPARA.Exotela spinifer","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
450,40,2,2.5272e-05,"06MINERPARA.Forsterella sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
450,5,5,2.68162e-05,"06MINERPARA.Forsterella sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
450,1,9,3.96619e-05,"06MINERPARA.Forsterella sp","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
451,1,2,6.3957e-06,"06MINERPARA.Gelis anthracinus","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
452,40,2,2.5272e-05,"06MINERPARA.Gelis bicolor","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
453,13,1,8.85006e-05,"06MINERPARA.Hemiptarsenus dropion","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
453,18,2,9.84658e-05,"06MINERPARA.Hemiptarsenus dropion","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
453,1,3,0.000111606,"06MINERPARA.Hemiptarsenus dropion","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
453,76,5,0.000483073,"06MINERPARA.Hemiptarsenus dropion","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
453,2,6,5.70915e-05,"06MINERPARA.Hemiptarsenus dropion","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
453,1,8,3.897e-06,"06MINERPARA.Hemiptarsenus dropion","Leaf-miner parasitoid",0,0,0,1,0,0,0,1,0
